religious_id,name,religion,denomination,building_type,street,housenumber,postcode,suburb,city,operator,website,contact_phone,contact_email,wheelchair_accessible,service_times,opening_hours,heritage,historic,latitude,longitude,source
180594133,Treffpunkt Gemeinde e.V.,christian,pentecostal,yes,Hauptstraße,,13127,,Berlin,,https://treffpunktgemeinde.de/,,,,Su 10:30-12:30,,,,52.60544455,13.433492452975617,
183972771,Marthakirche,christian,protestant,church,Glogauer Straße,22,10999,Kreuzberg,Berlin,,,,,yes,,,4,,52.492381050000006,13.437356104371442,
189045164,Eckstein Gemeinde Berlin,christian,,commercial,An der Schillingbrücke,4,10243,Friedrichshain,Berlin,,,,,,Su 11:00,,,,52.509887500000005,13.42911896250974,
194587411,Evangelische Kirche Nikolassee,christian,protestant,church,Kirchweg,21,14129,Nikolassee,Berlin,,,,,,,,,,52.4261373,13.203208605924855,
194698932,Kirche Südende,christian,protestant,church,,,,,,,https://www.kirchenkreis-steglitz.de/1039445,,,no,,,,,52.44755035,13.357205650806453,
195012016,Khadija Moschee,muslim,ahmadiyya,mosque,Tiniusstraße,7,13089,Heinersdorf,Berlin,,http://khadija-moschee.de,030 - 413 85 46,kontakt@khadija-moschee.de,limited,,,,,52.5723903,13.430411925063318,
198951477,Neuapostolische Kirche,christian,,church,Backbergstraße,12,12359,,Berlin,,,,,yes,,,,,52.4505369,13.438616144686504,
203845346,Dorfkirche Alt-Buckow,christian,protestant,church,Alt-Buckow,34,12349,Buckow,Berlin,Evangelische Kirchengemeinde Alt-Buckow,,+49 30 6041010,,limited,,,4,,52.4218954,13.430912050696758,
205179577,St. Theresia vom Kinde Jesu Kirche,christian,catholic,church,,,,,,,,,,yes,,,,,52.4181682,13.425758251845085,http://www.sankt-theresia.net/
205179578,Stephanus Kirche,christian,protestant,church,Hochbaumstraße,,14167,,Berlin,,http://s561751465.website-start.de/,,,yes,,,4,,52.43085565,13.274784440460525,
210547686,St. Joseph,christian,roman_catholic,church,Alt-Rudow,46,12357,Rudow,Berlin,,,,,,,,4,,52.4182018,13.493088753368802,Geoportal Berlin / Hauskoordinaten
217530887,Heilig-Geist-Kapelle,christian,protestant,chapel,Spandauer Straße,1,10178,Mitte,Berlin,,,+49 30 2093-5674,woess@wiwi.hu-berlin.de,yes,Th 12:00-13:00,Th 12:00-13:00,4,,52.5207891,13.403218356858453,
217618282,Immanuelkirche,christian,protestant,church,Immanuelkirchstraße,1,10405,Prenzlauer Berg,Berlin,,https://immanuelgemeinde.de/,,,limited,,Fr-Sa 11:00-14:00; Su 12:00-15:00,4,,52.5331595,13.4214224308521,
218198127,Dietrich-Bonhoeffer-Gemeinde,christian,protestant,church,Geraer Straße,92,12249,Lankwitz,Berlin,,http://www.bonhoeffergemeinde.de/,,,yes,,,,,52.4210793,13.342725076875,
219484373,Herz-Jesu-Kirche,christian,roman_catholic,church,Friedrich-Wilhelm-Straße,70 / 71,12103,,Berlin,,https://www.kirche-herz-jesu-tempelhof.de/,,,,,,,,52.45822185,13.380167479951583,
220402599,Katholisch-Apostolische Gemeinde,christian,catholic_apostolic,chapel,,,,,,,,,,no,,,,,52.4762655,13.434231539987694,
220691611,Vedanta-Gesellschaft,hindu,,yes,Marienfelder Allee,73,12277,Marienfelde,Berlin,,https://vedanta-germany.org/,,,,,,,,52.4195062,13.368673470689735,
220797603,Baptistengemeinde Steglitz,christian,baptist,church,Rothenburgstraße,12,12165,Steglitz,Berlin,,,,,,"Su 10:00, 12:30",,,,52.45614689999999,13.315364989326557,
222019181,,christian,catholic,chapel,,,,,,,,,,yes,,,,,52.406236899999996,13.5708734,
224822870,Dorfkirche,christian,protestant,church,Alt-Müggelheim,22,12559,Müggelheim,Berlin,,https://www.evangelische-kirchengemeinde-mueggelheim.de/,,,yes,,,4,,52.41166685,13.6629605742547,
225000900,Wat Pah Bodhi-Dhamm,buddhist,,yes,,,,,,,http://www.wat-pah-bodhi-dhamm.de/,,,no,,,,,52.4704273,13.170277114542252,
228895258,Dietrich-Bonhoeffer-Kirche,christian,protestant,church,Rackebüller Weg,64,12305,Lichtenrade,Berlin,,,,,limited,,,,,52.4052565,13.402208279702897,
231933660,,christian,new_apostolic,yes,Greulichstraße,65,12277,Marienfelde,Berlin,,,,,,,,,,52.416584549999996,13.368554529157478,
236541315,Neuapostolische Kirche Rudow,christian,,church,,,,,,,,,,yes,,,,,52.42767535,13.479666567001182,
236568918,Heilig Kreuz,christian,roman_catholic,church,Malchower Weg,22/24,13053,Alt-Hohenschönhausen,Berlin,,https://www.heiligkreuz-berlin.de/,,,,,,,,52.551919299999994,13.505766377440864,
237457392,Osterkirche,christian,protestant,church,Samoastraße,14,13353,Wedding,Berlin,,https://ostergemeindeberlin.de/willkommen.html,,,yes,,,4,,52.5415451,13.354631780983034,Geoportal Berlin / Hausumringe
242926767,,christian,,yes,,,,,,,,,,,,,,,52.48858065,13.403589318518517,
244297744,Landeskirchliche Gemeinschaft (LKG) Berlin-Niederschönhausen,christian,baptist,yes,Beuthstraße,9,13156,Niederschönhausen,Berlin,,https://lkg-niederschoenhausen.de/,,,limited,Su 10:00,,,,52.58586665,13.406413373177466,
246286393,Dorfkirche Heinersdorf,christian,protestant,church,,,,,,,,,,no,,,,,52.56715275,13.440704851363158,
249003506,Christus-Treff Berlin-Treptow,christian,protestant,yes,Isingstraße,5-6,12435,Alt-Treptow,Berlin,,https://www.christus-treff-berlin.de/,,,,sun 11am,,,,52.49135545,13.44462513934823,
249003508,Rogate-Kapelle,christian,protestant,chapel,,,,,,,,,,,,,,,52.491283550000006,13.44473651159724,
252415926,Lydia-Gemeinde,christian,methodist,yes,Ursulinenstraße,35,12355,Rudow,Berlin,,https://www.lydia-gemeinde.net/,,,,,,,,52.403247300000004,13.50191413311735,
255359316,Sri Mayurapathy Murugan Tempel,hindu,,temple,Blaschkoallee,48,12347,Britz,Berlin,,,,,yes,"7:30-12:30,16:30-19:30",,,,52.4527437,13.44469703308744,
256699912,Johannes-Kirche,christian,protestant,church,Zeltinger Straße,,13465,,Berlin,,https://www.ekg-frohnau.de/,,,yes,,,4,,52.63420825,13.2920141584375,
256985625,Kapelle Nazareth,christian,,church,,,,,,,,,,no,,,,,52.544240349999995,13.338754549999994,
258654989,Apostolische Kirche Berlin,christian,pentecostal,chapel,Zwickauer Damm,17,12353,,Berlin,AK Berlin e.V.,https://ak-ber.de/,,,,Su 11:00,,,,52.421896000000004,13.483249173897516,
265323207,Fatih Moschee,muslim,,mosque,,,,,,,,,,no,,,,,52.498262999999994,13.441713285646902,
267429555,Augustanakirche,christian,lutheran,church,Usedomer Straße,11,13355,Gesundbrunnen,Berlin,,https://www.kirche-im-wedding.de/,,,,,,,,52.540312650000004,13.389121133141881,Geoportal Berlin / Hausumringe
270511237,,christian,reformed,chapel,,,,,,,,,,,,,,,52.56266465,13.387171483008348,Geoportal Berlin / Hausumringe
276292092,Jesuskirche Kaulsdorf,christian,protestant,church,Dorfstraße,12,12621,,Berlin,,https://www.kirche-kaulsdorf.de/,,,no,Su 10:00,,4,,52.5082217,13.58084880102459,
279765936,Nikodemus-Kirche,christian,protestant,church,,,12047,,Berlin,,http://www.nikodemus-berlin.de,,,,,Mo-Fr 10:00-18:00,4,,52.4898993,13.431471424468084,
280408153,,christian,,chapel,Friedenstraße,14,12107,Mariendorf,Berlin,,,,,,,,4,,52.4379292,13.38621364358233,Geoportal Berlin / Hausumringe
280941066,Lindenkirche,christian,protestant,church,Homburger Straße,48,14197,,Berlin,,,,,limited,,,,,52.4748108,13.310095234236748,
281519553,Waldkapelle,christian,protestant,chapel,Waldstraße,,12589,,Berlin,,http://www.ev-kirche-rahnsdorf.de/waldkapelle.html,,,no,,,4,,52.426180599999995,13.722686518291663,
281833919,,christian,,chapel,Moltkestraße,41A,12203,Lichterfelde,Berlin,,,,,yes,,,,,52.44397055,13.310176017038213,
281844274,Jesus Miracle Harvest Church Intl.,christian,evangelical,church,Koloniestraße,29,13359,,Berlin,,http://jmhci.org,,,,,,,,52.55884125,13.381335064387464,Geoportal Berlin / Hausumringe
282838430,Katholische Kirche St. Elisabeth,christian,catholic,church,,,,,,,,,,yes,,,,,52.57030245,13.209580727062502,Geoportal Berlin / Hausumringe
285811810,Die Christengemeinschaft in Berlin-Prenzlauer Berg,christian,christian_community,church,Schwedter Straße,3,10119,Prenzlauer Berg,Berlin,,,,,yes,,,,,52.5334395,13.411555469154845,Geoportal Berlin / Hausumringe
285917429,Kapelle,christian,,yes,,,,,,,,,,,,,,,52.52505455,13.186062285166878,Geoportal Berlin / Hausumringe
286329608,Johanneskirche,christian,protestant,church,Matterhornstraße,37,14129,Schlachtensee,Berlin,,https://www.gemeinde-schlachtensee.de/aktuelles.html,,,,,,4,,52.437674900000005,13.219469965863142,
286664080,Gnadenkirche,christian,protestant,church,Jaczostraße,52,13595,Wilhelmstadt,Berlin,,,,,yes,,,4,,52.5118128,13.1861736640199,
286878476,Laurentiuskirche,christian,protestant,church,,,,,,,,,,,,,,,52.5172321,13.171212298696453,
287202053,St. Franziskus,christian,roman_catholic,church,Scharnweberstraße,10,12587,Friedrichshagen,Berlin,,,,,limited,,,4,,52.44818255,13.627665223317116,
287236267,Ev. Kirchengemeidezentrum Marienfelde,christian,protestant,yes,,,,,,,,,,,,,,,52.41321495,13.35062171226216,
289150196,Friedenskirche,christian,protestant,church,Albertinenstraße,19,13086,Weißensee,Berlin,,,,,yes,,,,,52.55214225,13.458502599113464,
290197843,,christian,,chapel,Kirchweg,20,14129,Nikolassee,Berlin,,,,,,,,,,52.42629915,13.20431655,Geoportal Berlin / Hauskoordinaten
290528851,,christian,protestant,yes,,,,,,,,,,,,,,,52.5962543,13.288623922743682,
290781752,Maria Gnaden,christian,roman_catholic,church,Hermsdorfer Damm,195,13467,Hermsdorf,Berlin,,https://www.st-franziskus-berlin.de/,,,yes,,,4,,52.62144685,13.307206748323953,Geoportal Berlin / Hauskoordinaten
291228393,Königin-Luise-Kirche,christian,,church,Bondickstraße,14,13469,Waidmannslust,Berlin,,,,,,,,4,,52.60409355,13.31352729378342,Geoportal Berlin / Hauskoordinaten
291590070,Neuapostolische Kirche,christian,new_apostolic,church,,,,,,,,,,no,,,,,52.5474244,13.425744159049902,
291702561,EKG - Gemeindezentrum Schillerhöhe,christian,,church,,,,,,,,,,,,,,,52.5601797,13.360849931456777,Geoportal Berlin / Hausumringe
291762366,St. Marien-Kirche,christian,roman_catholic,church,,,,,Berlin,,https://www.stmarien-berlin-reinickendorf.de/,,,no,,,4,,52.57456355,13.360706602802459,
292825658,Katholische Pfarrkirche St. Johannes Evangelist,christian,catholic,yes,,,,,,,,,,,,,,,52.6011754,13.436346711748467,Geoportal Berlin / Hausumringe
293432013,Friedenskirche,christian,baptist,church,Klutstraße,7,12587,Friedrichshagen,Berlin,,,,,,Su 10:00,,,,52.45331455,13.628892943437908,http://de.wikipedia.org/wiki/Friedenskapelle_%28Berlin-Friedrichshagen%29
296999883,Königreichssaal Jehovas Zeugen,christian,jehovahs_witness,kingdom_hall,Liebermannstraße,76,13088,Weißensee,Berlin,,https://www.jw.org/de/,,,,"We-Th 19:00-20:45,Sa 17:00-18:45, Su 10:00-11:45",,,,52.559546600000004,13.472431563149758,
299066710,,christian,,church,Friedenstraße,10,14109,Wannsee,Berlin,,,,,,,,,,52.4142926,13.140507749999998,
300638770,Neuapostolische Kirche Berlin-Kladow,christian,new_apostolic,yes,Sakrower Landstraße,78A,14089,Kladow,Berlin,,,,,,,,,,52.4498033,13.130202253464567,
300641440,Dorfkirche Alt-Kladow,christian,protestant,yes,,,,,,Evangelische Kirchengemeinde Kladow,http://www.ev-dorfkirche-kladow.de/dorfkirche.html,,,limited,,,4,,52.45287155,13.144960855780347,
300641623,Kath. Kirche Maria Himmelfahrt,christian,catholic,church,,,,,,,,,,,,,,,52.451494249999996,13.133239101492535,Geoportal Berlin / Hausumringe
300724696,Schilfdachkapelle Zum guten Hirten,christian,protestant,church,Gottfried-Arnold-Weg,10,14089,Kladow,Berlin,,https://www.schilfdachkapelle.de/,,,,,,4,,52.46493125,13.127959999050837,Geoportal Berlin / Hauskoordinaten
300921147,,christian,,,,,,,,,,,,yes,,,,,52.48465315,13.365726024839768,
301784199,Philippuskapelle,christian,protestant,church,Treffurter Straße,10,13053,Alt-Hohenschönhausen,Berlin,Landeskirchliche Gemeinschaft Hohenschönhausen,,,info@philippuskapelle.de,yes,Su 10:00-11:00,,,,52.53653425,13.51807975,
301924027,Adventgemeinde Lichtenberg,christian,adventist,yes,Pfarrstraße,132 (Hof),10317,Rummelsburg,Berlin,,,,,limited,,,,,52.5040032,13.475253120606716,
302871555,Michaels-Kirche,christian,lutheran,church,Eythstraße,8,12105,Schöneberg,Berlin,,,,,,,,4,,52.45994065,13.366968923658709,
303145491,Kirche am Südstern,christian,pentecostal,church,Südstern,1,10961,Kreuzberg,Berlin,,http://kirche-am-suedstern.de,,,yes,,,4,,52.4892338,13.406317751533727,
304055445,St. Petrus,christian,roman_catholic,church,Bellermannstraße,91,13357,Gesundbrunnen,Berlin,,http://www.st-petrus-berlin.de/,+49 30 4949048,,limited,,,4,,52.55427775,13.385588667518244,Geoportal Berlin / Hausumringe
304107388,St.-Pauls-Kirche,christian,protestant,church,Badstraße,51,13357,Gesundbrunnen,Berlin,,https://www.kirche-berlin-nordost.de/page/224/der-panke,,,yes,,,4,,52.5521846,13.380491121401963,
305574670,All Saints,christian,roman_catholic,church,Hüttenweg,46,14195,Dahlem,Berlin,Friends of All Saints Verein,http://www.all-saints-berlin.de,,,,,,4,,52.4560518,13.266717288790755,Geoportal Berlin / k5_2012_sw_sued.zip
305825708,Königreichssaal Jehovas Zeugen,christian,jehovahs_witness,kingdom_hall,Alberichstraße,29,12683,Biesdorf,Berlin,,https://www.jw.org/de/,,,,"Th 19:00-20:45, Su 10:00-11:45",,,,52.489645800000005,13.558642749462418,Geoportal Berlin / Hauskoordinaten
309576107,Evangelisches Gemeindezentrum,christian,,church,,,,,,,,,,,,,,,52.48962684999999,13.560962934491997,Geoportal Berlin / Hauskoordinaten
310145078,Auferstehungskirche,christian,protestant,church,Friedenstraße,83,10249,Friedrichshain,Berlin,,https://ekfhn.de/,,,yes,,,,,52.52101725,13.438021750161763,
311675657,Dorfkirche Britz,christian,,church,Backbergstraße,40,12359,Britz,Berlin,,,,,,,,,,52.44792255,13.436651812903374,Geoportal Berlin / Hauskoordinaten
312054599,St. Aloysius,christian,catholic,church,Schwyzer Straße,4,13349,,Berlin,,http://joseph-aloysius.de/campus-locations/,,,,,,4,,52.55777675,13.351586442284685,
312630146,"Dritte Kirche Christi, Wissenschaftler, Berlin",christian,christ_scientist,yes,Schillerstraße,16,10625,Charlottenburg,Berlin,,https://christliche-wissenschaft.de/adresse/dritte-kirche-christi-wissenschaftler-berlin-charlottenburg,,,yes,,,,,52.5110906,13.315751530699703,
313670734,Berliner Dom,christian,lutheran,cathedral,Am Lustgarten,,10178,Mitte,Berlin,,,+49 30 20269119,,yes,,"Mo-Sa 09:00-20:00; Su,PH 12:00-20:00",4,,52.5190822,13.40109417160804,
315459084,St. Simeon,christian,protestant,church,,,,,Berlin,,,,,limited,,,4,,52.50058665,13.40668588359039,
315814135,Bibelgemeinde Berlin,christian,,yes,Wustrower Straße,52,13051,Neu-Hohenschönhausen,Berlin,,https://www.bibelgemeinde-berlin.de,,,,,,,,52.57159525,13.502791259578817,
317350509,Haus Gotteshilfe,christian,protestant,apartments,,,,,,Landeskirchliche Gemeinschaft innerhalb der Evangelischen Kirche e.V.,,,,,Su 10:00,,,,52.478677000000005,13.433718454629528,
319929417,Zwölf-Apostel Kirchhof,christian,protestant,chapel,,,,,,,,,,,,,,,52.4783868,13.35284175585622,
324067490,Segenskirche,christian,protestant,church,,,,,,,,,,no,,,,,52.5703968,13.323560059287834,
324998000,Dorfkirche Lichtenrade,christian,protestant,church,Alt-Lichtenrade,109,12309,Lichtenrade,Berlin,,,,,yes,,,4,,52.3915566,13.410471147310837,Geoportal Berlin / Hauskoordinaten
326566954,Evangelische Kirche,christian,protestant,church,Berliner Allee,182,13088,,Berlin,Evangelische Kirchengemeinde Berlin-Weißensee,https://www.kirchengemeinde-weissensee.de/,,,,,,,,52.5547642,13.46833113258294,survey
326610460,C3.NYC Berlin,christian,,church,Gartenstraße,37,13088,Weißensee,Berlin,,,,,,,,4,,52.551694850000004,13.467716367794969,
326747488,St. Benedikt,christian,catholic,church,Kaulbachstraße,62–64,12247,Lankwitz,Berlin,,http://www.sankt-benedikt-berlin.de/,,,yes,"Sa 17:00, Su 11:00",,,,52.43996445,13.341462555585835,
329309910,Heilige-Geist-Kirche,christian,protestant,church,Perleberger Straße,36,10559,Moabit,Berlin,,,,,yes,,,,,52.53067745,13.34638138242734,Geoportal Berlin / ALKIS
334114500,Evangelisch-Lutherische Paulus-Gemeinde,christian,protestant,church,,,,,,,,,,limited,,,,,52.465886499999996,13.438215393257925,Geoportal Berlin / Hausumringe
334355573,Gedenkkirche Plötzensee,christian,lutheran,church,Heckerdamm,226,13627,,Berlin,,https://www.charlottenburg-nord.de/,,,,,,,,52.53982345,13.300074247060937,
337661152,Friedhofskapelle Rahnsdorf,christian,protestant,yes,Fürstenwalder Allee,93,12589,Rahnsdorf,Berlin,,,,,,,,4,,52.43801875,13.69659066529216,Geoportal Berlin / Hauskoordinaten
337661190,Heilige Drei Könige,christian,roman_catholic,yes,,,,,,,,,,,Su 08:30,,,,52.43701325000001,13.701080730403167,
338046081,,christian,protestant,chapel,,,,,,,,,,,,,,,52.4597471,13.424198139746712,
338392305,Kapelle im Sankt Joseph-Krankenhaus,christian,protestant,,Bäumerplan,24,12101,Tempelhof,Berlin,Evangelische Paulus-Kirchengemeinde Tempelhof,https://www.paulus-kirchengemeinde-tempelhof.de/index.php/gemeinde,,,no,,,,,52.47812675,13.373579325000001,
353619686,Friedhofkapelle,christian,protestant,chapel,Aßmannstraße,,12587,,Berlin,,,,,,,,,,52.450423799999996,13.618823657658663,
360890232,,christian,protestant,chapel,,,,,,,,,,yes,,,,,52.3859282,13.408839125383633,
363763450,Sankt Martin,christian,roman_catholic,church,Wilhelmsruher Damm,144,13439,Märkisches Viertel,Berlin,,,,,,,,,,52.597253949999995,13.352691475537,
367460463,Kapelle,christian,protestant,chapel,,,,,,,,,,,,,,,52.4330679,13.350829533634718,
368207487,,none,,chapel,,,,,,,,,,,,,,,52.4734579,13.292384590571428,
369726934,Golgatha-Kirche,christian,protestant,church,Borsigstraße,6,10115,Mitte,Berlin,Evangelische Kirchengemeinde am Weinberg - Berlin-Mitte,,,,no,,,4,,52.5290515,13.39068167106247,
378441387,,christian,protestant,chapel,,,,,,,,,,,,,,,52.55890065,13.48209713833548,
378441390,,christian,protestant,chapel,Piesporter Straße,9,13088,Weißensee,Berlin,,,,,,,,,,52.557802550000005,13.478647533089301,Geoportal Berlin / Hauskoordinaten
378954275,Tabeakirche,christian,protestant,tower,,,,,,,,,,,,,,,52.46621795,13.471858488018768,
380864191,Kirche Zum Heiligen Sava,christian,serbian_orthodox,church,,,,,,,,,,,,,4,,52.5412076,13.396799387538078,
384934396,Theodor-Fliedner-Heim,christian,protestant,religious,,,,,,,,,,no,,,4,,52.4842248,13.605407953215984,
386767971,Linh Thuu Pagode,buddhist,,yes,,,,,,Buddhistische Vietnamesische Gemeinde in Berlin e.V.,,,,,,,,,52.528954,13.211817720987465,
386889226,Erlöserkirche,christian,united_methodist,church,Schröderstraße,5,10115,Mitte,Berlin,,https://www.berlin.de/adressen/religioese-gemeinschaft/evangelischmethodistische-kirche-erloeserkirche-berlinmitte-4f143bc6b4fc475f0b614400.html,,,limited,,,,,52.530233949999996,13.393747491414615,
387515175,Stadtmission Gemeinde Britz,christian,protestant,yes,Malchiner Straße,73,12359,Britz,Berlin,Berliner Stadtmission,,+49 30 6013062,fingerhut@berliner-stadtmission.de,yes,,,,,52.44503985,13.453058668513453,
387648874,Hephatha-Kirche,christian,protestant,church,Fritz-Reuter-Allee,130-136,12359,Britz,Berlin,Evangelische Hephatha-Kirchengemeinde,https://www.britz-evangelisch.de/hephatha-kirchengemeinde/wer-wir-sind/historie-und-gebaude-der-hephatha-gemeinde,,,,,,,,52.4417307,13.446279284063237,
409862057,Russische Orthodoxe Kirche Hl.-Wladimir,christian,orthodox,church,Allee der Kosmonauten,186,12685,Marzahn,Berlin,,,,,,,,,,52.5398343,13.563030175202652,
419230744,,christian,protestant,church,,,,,,Paul Gerhardt Stift Soziales gGmbH,,,,yes,,,,,52.55396625,13.346678308863144,Geoportal Berlin / Hausumringe
448887193,St. Bartholomäuskirche,christian,protestant,church,Friedenstraße,1,10249,Friedrichshain,Berlin,,https://kirchengemeinde-am-friedrichshain.de/,,,no,,,4,,52.52735655,13.424393314032308,
459170503,,christian,,church,,,,,,,https://www.pgdiakonie.de/evangelisches-waldkrankenhaus-spandau/seelsorge-und-gottesdienste/,,,,,,,,52.5624186,13.156285830253623,
474111581,St. Marienkirche,christian,protestant,church,Karl-Liebknecht-Straße,8,10178,Mitte,Berlin,,,,,no,,"PH,Mo-Su 10:00-16:00",4,,52.5205501,13.407177956887224,
501326741,Sankt Konrad von Parzham,christian,catholic,church,,,,,,,https://www.heiligkreuz-berlin.de/,,,yes,Sa 18:00,,,,52.5705507,13.55553122116337,
515195049,Kaiser-Friedrich-Gedächtniskirche,christian,protestant,church,Händelallee,22,10557,Hansaviertel,Berlin,,,+49303911301,,limited,,,4,,52.5151787,13.342403580790961,
515662288,Pfarrkirche Ss. Corpus Christi,christian,roman_catholic,church,Conrad-Blenkle-Straße,64,10407,Prenzlauer Berg,Berlin,,https://www.corpus-christi-berlin.de/,,,no,,,4,,52.5280046,13.449447545858586,Geoportal Berlin / Hauskoordinaten
516666738,Dorfkirche Alt-Marzahn,christian,protestant,church,Alt-Marzahn,,12685,,Berlin,,https://www.dorfkirche-marzahn.de/ueber-uns.html,,,no,,,4,,52.54294745,13.561725489646932,
539781482,Büyük Camii,muslim,,mosque,Seeburger Straße,90,13581,Wilhelmstadt,Berlin,Spandauer Kulturverein zur Integration und Bildung e.V.,,,,,,,,,52.5284541,13.193936659332085,
552375223,Neuapostolische Kirche,christian,new_apostolic,,,,,,,,,,,,,,,,52.495428950000004,13.305926106932747,
556575330,Protestant Faith Fellowship,christian,protestant,hall,Hüttenweg,46,14195,Dahlem,Berlin,Pentecostal Church of Berlin e.V.,https://www.pff-church.com/,,,,Su 12:00,,,,52.455933200000004,13.26716422695796,
568161403,Landeskirchliche Gemeinschaft Westend,christian,protestant,yes,Spandauer Damm,99,14059,,Berlin,,,,,,,,,,52.517958899999996,13.282262973462036,
579894192,St. Pius-Kirche,christian,roman_catholic,church,Palisadenstraße,73-74,10243,Friedrichshain,Berlin,,,+49 30 2960929,,limited,,,4,,52.51991875,13.435838489710079,
598574039,Marienkapelle,christian,roman_catholic,chapel,,,,,,,,,,,,,,,52.64227125,13.287395169770823,
630807696,Gemeinschaftsgrabstätte,multifaith,,,,,,,,,,,,,,,,,52.5528477,13.354730088356849,
631126440,Friedhofskapelle,christian,protestant,chapel,,,,,,,,,,no,,,,,52.5518121,13.351964841710876,
631832663,,christian,macedonian_orthodox,chapel,Osdorfer Straße,16,12207,Lichterfelde,Berlin,,,,,,,,,,52.4174568,13.313903264484644,
683042466,St.-Martins-Kirche,christian,roman_catholic,church,Nentwigstraße,1,12621,Kaulsdorf,Berlin,,https://www.st-hildegard-von-bingen.de,,,limited,"Su 10:00,18:00; Sa 18:30; Th 09:00",,,,52.5148729,13.60362183905446,
689477201,St. Dominicus,christian,roman_catholic,church,Lipschitzallee,74,12353,Gropiusstadt,Berlin,,http://www.sankt-dominicus.de/,,,yes,,,4,,52.42430615,13.462778230655577,
700606318,Herrnhuter Brüdergemeine,christian,moravian,church,,,,,,,,,,,,,4,,52.47631675,13.44415929229201,
780482312,Adventkapelle,christian,seventh_day_adventist,chapel,Am Schäfersee,3,13407,Reinickendorf,Berlin,Freikirche der Siebenten-Tags-Adventisten Reinickendorf,,,,limited,Sa 09:30,,,,52.56370345,13.363542096066064,
790707508,,christian,,chapel,,,,,,,,,,,,,,,52.4068762,13.675419762015178,
922502281,Herz-Jesu-Kirche,christian,roman_catholic,church,Fehrbelliner Straße,98-99,10119,Prenzlauer Berg,Berlin,Communauté du Chemin Neuf,,,,yes,,,,,52.530649749999995,13.409556931851666,
967875258,Gemeinde auf dem Weg,christian,charismatic,church,Waidmannsluster Damm,7C,13507,Tegel,Berlin,,https://www.gadw.org/,,,yes,,,,,52.5950596,13.283318873045886,
1090751099,Himmelfahrtskirche,christian,protestant,church,,,,,,,,,,,,,,,52.5446083,13.389484052072294,
1094114018,Neuapostolische Kirche,christian,new_apostolic,yes,Mariendorfer Damm,164,12107,Mariendorf,Berlin,,,,,yes,,,,,52.436864299999996,13.38793117183458,
1111149524,Evangelische Kirchengemeinde Mariendorf-Ost,christian,protestant,church,Liviusstraße,25,12109,Mariendorf,Berlin,Evangelische Kirchengemeinde Mariendorf-Ost,https://mariendorf-ost.de/,+49 30 7031054,,,Su 10:00,,,,52.4469589,13.403205795725123,
1170997388,,christian,,chapel,,,,,,,,,,,,,,,52.6233279,13.2952932,
1203293667,Fontane-Gedenkstätte,,,yes,,,,,,,,,,,,,,,52.538039350000005,13.378092283019107,
1373299133,Kapelle der Lindenkirche,christian,protestant,,Homburger Straße,48,14197,,Berlin,,,,,yes,,,,,52.4748108,13.310228218678132,
