,religious_id,name,religion,denomination,institution_type,street,housenumber,postcode,website,phone_number,email,wheelchair_accessible,service_times,opening_hours,heritage,historic,geometry,geom_point,latitude,longitude,wikidata,wikipedia,address,denomination_std,district,neighborhood,neighborhood_id,district_id
84,4033054438,Junge Kirche Berlin - Lichtenberg,christian,protestant,,Herzbergstraße,84,10365,https://www.junge-kirche-berlin.de/,,,,,,,,POINT (13.5029394 52.5265782),POINT (13.5029394 52.5265782),52.5265782,13.5029394,,,"Herzbergstraße, 84, Berlin, 10365",protestant,Lichtenberg,Lichtenberg,1103,11011011
85,4040784008,Islamisches Kulturzentrum der Bosniaken in Berlin,muslim,,,,,,,,,,,,,,POINT (13.4183984 52.5008178),POINT (13.4183984 52.5008178),52.5008178,13.4183984,,,,,Friedrichshain-Kreuzberg,Kreuzberg,0202,11002002
86,4061948098,Haci Bayram Moschee e.V.,muslim,,,Koloniestraße,129,13359,http://haci-bayram-moschee.de,,,,,,,,POINT (13.3786406 52.5590748),POINT (13.3786406 52.5590748),52.5590748,13.3786406,,,"Koloniestraße, 129, Gesundbrunnen, Berlin, 13359",,Mitte,Gesundbrunnen,0106,11001001
87,4134251486,Studienkreis Allan Kardec,christian,spiritist,,,,,http://www.allankardec-berlin.de/,,,,,,,,POINT (13.3985341 52.534466),POINT (13.3985341 52.534466),52.534466,13.3985341,,,,spiritist,Mitte,Mitte,0101,11001001
88,4139472262,Akşemseddin Camii,muslim,,,Bellermannstraße,90,13357,,,,,,,,,POINT (13.3855593 52.554119),POINT (13.3855593 52.554119),52.554119,13.3855593,,,"Bellermannstraße, 90, Gesundbrunnen, Berlin, 13357",,Mitte,Gesundbrunnen,0106,11001001
89,4207499766,UMC English Language International Congregation Berlin,christian,united_methodist,,Kaiser-Friedrich-Straße,87,10585,http://www.methodist-berlin.de,,,,Su 17:15,,,,POINT (13.301847 52.5142393),POINT (13.301847 52.5142393),52.5142393,13.301847,,,"Kaiser-Friedrich-Straße, 87, Charlottenburg, Berlin, 10585",united_methodist,Charlottenburg-Wilmersdorf,Charlottenburg,0401,11004004
90,4207985891,Evangelisch-methodistische Kirchengemeinde Berlin-Charlottenburg,christian,united_methodist,,Kaiser-Friedrich-Straße,87,10585,http://www.emk-berlin-charlottenburg.de,,,,Su 10:30,,,,POINT (13.3018953 52.5142654),POINT (13.3018953 52.5142654),52.5142654,13.3018953,,,"Kaiser-Friedrich-Straße, 87, Charlottenburg, Berlin, 10585",united_methodist,Charlottenburg-Wilmersdorf,Charlottenburg,0401,11004004
91,4252410793,Berliner Mennoniten-Gemeinde,christian,mennonite,,Promenadenstraße,15b,12207,http://www.berliner-mennoniten-gemeinde.de,,,,Su 10:00,,,,POINT (13.322537 52.432953),POINT (13.322537 52.432953),52.432953,13.322537,,,"Promenadenstraße, 15b, Berlin, 12207",mennonite,Steglitz-Zehlendorf,Lichterfelde,0602,11006006
92,4278114891,Friedensheim,christian,,,,,,,,,,,,,,POINT (13.3655904 52.4310706),POINT (13.3655904 52.4310706),52.4310706,13.3655904,,,,general_christian,Steglitz-Zehlendorf,Lankwitz,0603,11006006
93,4317329215,Hoca Ahmet Yesevi Camii,muslim,,,,,,,,,,,,,,POINT (13.2058287 52.5424565),POINT (13.2058287 52.5424565),52.5424565,13.2058287,,,,,Spandau,Spandau,0501,11005005
94,4331571609,Wat Sacca,buddhist,,,Nöldnerstraße,19,10317,,,kalyanamitta@mailbox.org,,,Sa 11:00-21:00; We 18:00-20:00,,,POINT (13.4799712 52.5020615),POINT (13.4799712 52.5020615),52.5020615,13.4799712,,,"Nöldnerstraße, 19, Rummelsburg, Berlin, 10317",,Lichtenberg,Rummelsburg,1112,11011011
95,4362191535,Evangelischer Friedhof Blankenburg,christian,protestant,cemetery,Ilsenburgstraße,,13129,,,,,,,,,POINT (13.447549 52.593826),POINT (13.447549 52.593826),52.593826,13.447549,,,"Ilsenburgstraße, Blankenburg, Pankow, 13129",protestant,Pankow,Blankenburg,0303,11003003
96,4381394730,Eyüp Sultan Moschee,muslim,,,,,,,,,,,,,,POINT (13.3663176 52.5436199),POINT (13.3663176 52.5436199),52.5436199,13.3663176,,,,,Mitte,Wedding,0105,11001001
97,4419026895,Lutherkirchengemeinde,christian,protestant,,,,,,,,,,,,,POINT (13.3665182 52.4975351),POINT (13.3665182 52.4975351),52.4975351,13.3665182,,,,protestant,Tempelhof-Schöneberg,Schöneberg,0701,11007007
98,4486714441,Kabbalah Center Berlin,jewish,,,Hauptstraße,"27, Eingang E",10827,,+493078713580,kcberlin@kabbalah.com,,,Mo-Th 12:00-16:00; Fr 12:00-14:00,,,POINT (13.354092 52.4860967),POINT (13.354092 52.4860967),52.4860967,13.354092,,,"Hauptstraße, 27, Eingang E, Schöneberg, Berlin, 10827",,Tempelhof-Schöneberg,Schöneberg,0701,11007007
99,4777467917,Yunus Emre Moschee,muslim,,,Reinickendorfer Straße,38-39,13347,,,,,,,,,POINT (13.3692443 52.5489342),POINT (13.3692443 52.5489342),52.5489342,13.3692443,,,"Reinickendorfer Straße, 38-39, Gesundbrunnen, Berlin, 13347",,Mitte,Gesundbrunnen,0106,11001001
100,4817551642,LIFE e.V.,christian,experimential,,Wilhelmshavener Straße,4,10551,https://lifeberlin.org,,,limited,"Frühgebet Montag & Freitag um 7:45 Uhr, Lobpreis und Gebet Freitags um 19:30 - 21:00 Uhr",,,,POINT (13.3415596 52.5279959),POINT (13.3415596 52.5279959),52.5279959,13.3415596,,,"Wilhelmshavener Straße, 4, Berlin, 10551",experiential,Mitte,Moabit,0102,11001001
101,4879970440,Zentralmoschee,muslim,,,Wiener Straße,12,10999,,,,,,,,,POINT (13.4283306 52.4983623),POINT (13.4283306 52.4983623),52.4983623,13.4283306,,,"Wiener Straße, 12, Berlin, 10999",,Friedrichshain-Kreuzberg,Kreuzberg,0202,11002002
102,4899779632,Redeemed Christian Church of God - Mount Zion Parish,christian,pentecostal,,Badstraße,34,13357,,,,,,,,,POINT (13.3804495 52.5534058),POINT (13.3804495 52.5534058),52.5534058,13.3804495,,,"Badstraße, 34, Berlin, 13357",pentecostal,Mitte,Gesundbrunnen,0106,11001001
103,4917235508,Dominikanerkloster Sankt Paulus,christian,,,Oldenburger Straße,46,10551,,,,,,,,,POINT (13.3353974 52.5276208),POINT (13.3353974 52.5276208),52.5276208,13.3353974,,,"Oldenburger Straße, 46, Berlin, 10551",general_christian,Mitte,Moabit,0102,11001001
104,4926337191,Johannische Kirche,christian,,,,,,,,,,,,,,POINT (13.2775636 52.4885844),POINT (13.2775636 52.4885844),52.4885844,13.2775636,,,,general_christian,Charlottenburg-Wilmersdorf,Grunewald,0404,11004004
105,5034289021,Christliche Wissenschaft,christian,christ_scientist,,Paul-Robeson-Straße,45,10439,http://www.christian-science-berlin.de/gemeinden.html,,,limited,,,,,POINT (13.412401 52.5521145),POINT (13.412401 52.5521145),52.5521145,13.412401,,,"Paul-Robeson-Straße, 45, Berlin, 10439",christ_scientist,Pankow,Prenzlauer Berg,0301,11003003
106,5057966521,Neuapostolische Kirche,christian,new_apostolic,,Baruther Straße,4,,,,,no,,,,,POINT (13.3895642 52.4940136),POINT (13.3895642 52.4940136),52.4940136,13.3895642,Q71317955,de:Neuapostolische Kirche (Berlin-Kreuzberg),"Baruther Straße, 4",new_apostolic,Friedrichshain-Kreuzberg,Kreuzberg,0202,11002002
107,5102322080,Al-Torath e.V.,muslim,shia,,Harzer Straße,51-52,12059,,,,,,,,,POINT (13.452399 52.4829894),POINT (13.452399 52.4829894),52.4829894,13.452399,,,"Harzer Straße, 51-52, Neukölln, Berlin, 12059",shia,Neukölln,Neukölln,0801,11008008
108,5102337476,Deutsch-libanesische Al-Balagh e.V.,muslim,shia,,Falckensteinstraße,4,10997,,,bajouk@t-online.de,,,,,,POINT (13.4434141 52.5000169),POINT (13.4434141 52.5000169),52.5000169,13.4434141,,,"Falckensteinstraße, 4, Berlin, 10997",shia,Friedrichshain-Kreuzberg,Kreuzberg,0202,11002002
109,5354908060,Evangelische Gemeinschaft,christian,,,,,,https://www.gemeinschaft-prenzlauer-berg.de/,,,no,,,,,POINT (13.4056115 52.5499382),POINT (13.4056115 52.5499382),52.5499382,13.4056115,,,,general_christian,Pankow,Prenzlauer Berg,0301,11003003
110,5359144778,Synagoge Herbartstraße,jewish,,,Herbartstraße,26,14057,http://www.sukkat-schalom.de/synagoge.html,,,,,,,,POINT (13.2868454 52.5036843),POINT (13.2868454 52.5036843),52.5036843,13.2868454,,,"Herbartstraße, 26, Charlottenburg, Berlin, 14057",,Charlottenburg-Wilmersdorf,Charlottenburg,0401,11004004
111,5749586419,Erlöserkirche,christian,methodist,,Gorkistraße,127,13509,,,,,,,,,POINT (13.3020519 52.591834),POINT (13.3020519 52.591834),52.591834,13.3020519,Q67434017,de:Erlöserkirche (Berlin-Tegel),"Gorkistraße, 127, Tegel, Berlin, 13509",methodist,Reinickendorf,Tegel,1202,11012012
112,5760441944,Emir Sultan,muslim,,,,,,,,,,,,,,POINT (13.3587829 52.4879805),POINT (13.3587829 52.4879805),52.4879805,13.3587829,,,,,Tempelhof-Schöneberg,Schöneberg,0701,11007007
113,5969944136,Tekke-i Kadiriyye Mescidi,muslim,,,Karl-Marx-Straße,179,,,,,,,,,,POINT (13.4405261 52.4742836),POINT (13.4405261 52.4742836),52.4742836,13.4405261,,,"Karl-Marx-Straße, 179",,Neukölln,Neukölln,0801,11008008
114,5969958074,Mehmed Zahid Kotku Tekkesi,muslim,,,Turiner Straße,6,,,,,no,,,,,POINT (13.3601581 52.5489283),POINT (13.3601581 52.5489283),52.5489283,13.3601581,,,"Turiner Straße, 6",,Mitte,Wedding,0105,11001001
115,5969997512,Seituna Moschee,muslim,,,Sophie-Charlotten-Straße,31,,https://seituna-berlin.de/,,,,,,,,POINT (13.2873143 52.5154304),POINT (13.2873143 52.5154304),52.5154304,13.2873143,,,"Sophie-Charlotten-Straße, 31",,Charlottenburg-Wilmersdorf,Charlottenburg,0401,11004004
116,5970017362,Ditib Anadolu Camii,muslim,,,Katzlerstraße,15,,,,,,,,,,POINT (13.3691149 52.4917345),POINT (13.3691149 52.4917345),52.4917345,13.3691149,,,"Katzlerstraße, 15",,Tempelhof-Schöneberg,Schöneberg,0701,11007007
117,5970060886,Ashab-i Kehf Camii,muslim,,,Jasmunder Straße,3,,,,,,,,,,POINT (13.3887078 52.5391431),POINT (13.3887078 52.5391431),52.5391431,13.3887078,,,"Jasmunder Straße, 3",,Mitte,Gesundbrunnen,0106,11001001
118,5970082401,Baitul Mukarram Masjid e.V.,muslim,,,Selchower Straße,12,12049,,,,no,,,,,POINT (13.4211838 52.4787946),POINT (13.4211838 52.4787946),52.4787946,13.4211838,,,"Selchower Straße, 12, Berlin, 12049",,Neukölln,Neukölln,0801,11008008
119,5976073569,Xhamia Isa Beuy Moschee,muslim,,,Karl-Marx-Straße,58,12043,,,,,,,,,POINT (13.4317356 52.4827352),POINT (13.4317356 52.4827352),52.4827352,13.4317356,,,"Karl-Marx-Straße, 58, Berlin, 12043",,Neukölln,Neukölln,0801,11008008
120,5976087510,Spandau Yeni Camii,muslim,,,Lynarstraße,17,13585,,,,,,,,,POINT (13.2023837 52.5487201),POINT (13.2023837 52.5487201),52.5487201,13.2023837,,,"Lynarstraße, 17, Berlin, 13585",,Spandau,Spandau,0501,11005005
121,5976092238,Semerkant Moschee,muslim,,,Kurfürstenstraße,37,,,,,,,,,,POINT (13.3608288 52.5004818),POINT (13.3608288 52.5004818),52.5004818,13.3608288,,,"Kurfürstenstraße, 37",,Mitte,Tiergarten,0104,11001001
122,5976101318,Orhan Gazi Camii,muslim,,,Obentrautstraße,35,10963,,,,,,,,,POINT (13.3850921 52.4965099),POINT (13.3850921 52.4965099),52.4965099,13.3850921,,,"Obentrautstraße, 35, Berlin, 10963",,Friedrichshain-Kreuzberg,Kreuzberg,0202,11002002
123,5976130396,Neukölln Camii,muslim,,,Hermannstraße,177,12051,,,,limited,,,,,POINT (13.4293871 52.4715918),POINT (13.4293871 52.4715918),52.4715918,13.4293871,,,"Hermannstraße, 177, Berlin, 12051",,Neukölln,Neukölln,0801,11008008
124,5980150601,Muradiye Camii - Türkisch-Islamischer Kulturverein e.V.,muslim,,,Kottbusser Damm,75,10967,,,,,,,,,POINT (13.4240271 52.4905131),POINT (13.4240271 52.4905131),52.4905131,13.4240271,,,"Kottbusser Damm, 75, Berlin, 10967",,Neukölln,Neukölln,0801,11008008
125,5980162241,Moschee Al-Salam,muslim,,,Goslarer Platz,5,,,,,,,,,,POINT (13.3132266 52.5247106),POINT (13.3132266 52.5247106),52.5247106,13.3132266,,,"Goslarer Platz, 5",,Charlottenburg-Wilmersdorf,Charlottenburg,0401,11004004
126,5980184803,Mimar Sinan Camii,muslim,,,Hermannstraße,120,,,,,limited,,,,,POINT (13.4321418 52.4656222),POINT (13.4321418 52.4656222),52.4656222,13.4321418,,,"Hermannstraße, 120",,Neukölln,Neukölln,0801,11008008
127,5988221849,Ibrahim-al-Khalil-Moschee,muslim,sunni,,,,,,,,no,,,,,POINT (13.3950503 52.4575259),POINT (13.3950503 52.4575259),52.4575259,13.3950503,Q23785369,de:Ibrahim-al-Khalil-Moschee,,sunni,Tempelhof-Schöneberg,Tempelhof,0703,11007007
128,6147582386,Buddhistisches Zentrum Berlin der Karma Kagyü Linie,buddhist,vajrayana,,Charlottenburger Straße,28,13086,,+49 30 92157680,berlin@diamondway-center.org,,We 19:00-21:00,,,,POINT (13.4452454 52.5525475),POINT (13.4452454 52.5525475),52.5525475,13.4452454,,,"Charlottenburger Straße, 28, Weißensee, Berlin, 13086",vajrayana,Pankow,Weißensee,0302,11003003
129,6168035493,Ditib Koca Sinan Camii,muslim,,,Holländerstraße,128,,,,,,,,,,POINT (13.3636495 52.5623258),POINT (13.3636495 52.5623258),52.5623258,13.3636495,,,"Holländerstraße, 128",,Reinickendorf,Reinickendorf,1201,11012012
130,6181021263,Kapelle,christian,,,,,,,,,,,,,,POINT (13.3837938 52.5286225),POINT (13.3837938 52.5286225),52.5286225,13.3837938,,,,general_christian,Mitte,Mitte,0101,11001001
131,6288821537,Al Firdaus Moschee,muslim,,,Brüsseler Straße,39,13353,,,,,,,,,POINT (13.3495215 52.546539),POINT (13.3495215 52.546539),52.546539,13.3495215,,,"Brüsseler Straße, 39, Berlin, 13353",,Mitte,Wedding,0105,11001001
132,6451805759,Dharma Mati,buddhist,,,Soorstraße,85,14050,,,,,,,,,POINT (13.2791877 52.5170517),POINT (13.2791877 52.5170517),52.5170517,13.2791877,,,"Soorstraße, 85, Westend, Berlin, 14050",,Charlottenburg-Wilmersdorf,Westend,0405,11004004
133,6479789902,American Church in Berlin,christian,,,Bülowstraße,71-72,10783,https://www.americanchurchberlin.de/,,,,,,,,POINT (13.3664292 52.4967907),POINT (13.3664292 52.4967907),52.4967907,13.3664292,,,"Bülowstraße, 71-72, Schöneberg, Berlin, 10783",general_christian,Tempelhof-Schöneberg,Schöneberg,0701,11007007
134,6573713854,Kirche Mariae Verkündigung,christian,catholic,,,,,,,,,,,,,POINT (13.2589531 52.5136549),POINT (13.2589531 52.5136549),52.5136549,13.2589531,,,,roman_catholic,Charlottenburg-Wilmersdorf,Westend,0405,11004004
135,6587735838,Wat Buddhavihara Berlin,buddhist,,,,,,,,,,,,,,POINT (13.4460908 52.5693535),POINT (13.4460908 52.5693535),52.5693535,13.4460908,Q47062582,de:Wat Buddhavihara,,,Pankow,Heinersdorf,0304,11003003
136,6609901764,Zen Zentrum Berlin,buddhist,zen,,Gottschedstraße,4,13357,,+49 30 46605090,berlin@kwanumzen.de,no,,,,,POINT (13.3698805 52.5498509),POINT (13.3698805 52.5498509),52.5498509,13.3698805,,,"Gottschedstraße, 4, Gesundbrunnen, Berlin, 13357",zen,Mitte,Gesundbrunnen,0106,11001001
137,6666493460,Imam Riza Moschee,muslim,,,Reuterstraße,93,12053,,,,,,,,,POINT (13.4290588 52.4817242),POINT (13.4290588 52.4817242),52.4817242,13.4290588,,,"Reuterstraße, 93, Neukölln, Berlin, 12053",,Neukölln,Neukölln,0801,11008008
138,6813621285,Äthiopisch-Orthodoxe Gemeinde Berlin,christian,,,,,,,,,,,,,,POINT (13.3623924 52.4341427),POINT (13.3623924 52.4341427),52.4341427,13.3623924,,,,general_christian,Steglitz-Zehlendorf,Lankwitz,0603,11006006
139,7239671339,Evangelische Kirchengemeinde Rixdorf,christian,,,Karl-Marx-Straße,197,,,,,limited,,,,,POINT (13.4413119 52.4727133),POINT (13.4413119 52.4727133),52.4727133,13.4413119,,,"Karl-Marx-Straße, 197",general_christian,Neukölln,Neukölln,0801,11008008
140,7245424102,Berlin Mesih'in Kilisesi,christian,protestant,,Richardstraße,28,12043,,,BerlinMesihinKilisesi@gmail.com,,Su 15:00,"Mo,Th 10:00-12:30; Su 15:00-17:30",,,POINT (13.4427478 52.4759459),POINT (13.4427478 52.4759459),52.4759459,13.4427478,,,"Richardstraße, 28, Neukölln, Berlin, 12043",protestant,Neukölln,Neukölln,0801,11008008
141,7305754087,Mescidi Aksa Camii,muslim,,,Soldiner Straße,72,13359,,,,yes,,,,,POINT (13.3821255 52.5596656),POINT (13.3821255 52.5596656),52.5596656,13.3821255,,,"Soldiner Straße, 72, Berlin, 13359",,Mitte,Gesundbrunnen,0106,11001001
142,7330188834,Reset Charlottenburg,christian,protestant,,,,,https://www.reset-charlottenburg.com,,,limited,,Su 10:30+,,,POINT (13.2978011 52.4956849),POINT (13.2978011 52.4956849),52.4956849,13.2978011,,,,protestant,Charlottenburg-Wilmersdorf,Halensee,0407,11004004
143,7548667986,İmam Cafer Sadık Camii,muslim,,,Koloniestraße,106,13359,,,,yes,,,,,POINT (13.3813897 52.5620819),POINT (13.3813897 52.5620819),52.5620819,13.3813897,,,"Koloniestraße, 106, Gesundbrunnen, Berlin, 13359",,Mitte,Gesundbrunnen,0106,11001001
144,7548668191,Turgut Alp Camii,muslim,,,,,,,,,no,,,,,POINT (13.3702349 52.5643593),POINT (13.3702349 52.5643593),52.5643593,13.3702349,,,,,Reinickendorf,Reinickendorf,1201,11012012
145,7554137778,Happy Science,happy_science,,,Rheinstraße,63,12159,https://www.happy-science.de/,,,no,,Tu-Su 11:00-20:00,,,POINT (13.3347061 52.4706483),POINT (13.3347061 52.4706483),52.4706483,13.3347061,,,"Rheinstraße, 63, Berlin, 12159",,Tempelhof-Schöneberg,Friedenau,0702,11007007
146,7601365299,Sülemaniye Camii,muslim,,,Müllerstraße,119,13349,,,,,,,,,POINT (13.3444459 52.554464),POINT (13.3444459 52.554464),52.554464,13.3444459,,,"Müllerstraße, 119, Wedding, Berlin, 13349",,Mitte,Wedding,0105,11001001
147,7695790045,Zentrum für Meditation und tibetischen Yoga,buddhist,,,Laubacher Straße,21,14197,https://dev.ligmincha.de/de/berlin/,,,,,,,,POINT (13.3204476 52.4749464),POINT (13.3204476 52.4749464),52.4749464,13.3204476,,,"Laubacher Straße, 21, Friedenau, Berlin, 14197",,Tempelhof-Schöneberg,Friedenau,0702,11007007
148,7747350429,The Chapel of Prayer Christian Ministry,christian,,,,,,,,,yes,,,,,POINT (13.344014 52.4714072),POINT (13.344014 52.4714072),52.4714072,13.344014,,,,general_christian,Tempelhof-Schöneberg,Schöneberg,0701,11007007
149,8044529220,Shiva-Ganesha-Tempel,hindu,,,,,,,,,,,,,,POINT (13.32215 52.5090458),POINT (13.32215 52.5090458),52.5090458,13.32215,,,,,Charlottenburg-Wilmersdorf,Charlottenburg,0401,11004004
150,8345888598,Kreuzkirche Lankwitz,christian,united_methodist,,Zietenstraße,11,12249,https://www.kreuzkirche-lankwitz.de/,,,,,,,,POINT (13.3362114 52.4293515),POINT (13.3362114 52.4293515),52.4293515,13.3362114,Q69090638,,"Zietenstraße, 11, Berlin, 12249",united_methodist,Steglitz-Zehlendorf,Lankwitz,0603,11006006
151,8384940144,ICF Berlin Tempelhof,christian,nondenominational,,Ringbahnstraße,32-34,12099,https://www.icf-berlin.de/,,,yes,"Su 10:00, 12:00, 18:00",Su 09:30-20:00,,,POINT (13.3912348 52.4680699),POINT (13.3912348 52.4680699),52.4680699,13.3912348,,,"Ringbahnstraße, 32-34, Tempelhof, Berlin, 12099",nondenominational,Tempelhof-Schöneberg,Tempelhof,0703,11007007
152,8435917976,Evangelische Kirchengemeinde Staaken,christian,protestant,,Obstallee,22E,13593,,,,limited,,,,,POINT (13.1659198 52.5223755),POINT (13.1659198 52.5223755),52.5223755,13.1659198,Q15116749,de:Kirche im Gemeinwesenzentrum Heerstraße Nord (Berlin-Staaken),"Obstallee, 22E, Staaken, Berlin, 13593",protestant,Spandau,Staaken,0504,11005005
153,8458615128,Ditib Berlin Yeni Cami,muslim,,,Richardstraße,112,12043,,,,,,,,,POINT (13.439441 52.4789941),POINT (13.439441 52.4789941),52.4789941,13.439441,,,"Richardstraße, 112, Neukölln, Berlin, 12043",,Neukölln,Neukölln,0801,11008008
154,8570055807,Al-Khayr Moschee,muslim,,,Eichhorster Weg,25,13435,https://www.masjid-al-khayr.de/,,,,,,,,POINT (13.3433569 52.5985999),POINT (13.3433569 52.5985999),52.5985999,13.3433569,,,"Eichhorster Weg, 25, Märkisches Viertel, Berlin, 13435",,Reinickendorf,Märkisches Viertel,1210,11012012
155,8594871395,Gemeinde Gierkezeile,christian,protestant,,Gierkezeile,13,10585,,,info@gierkezeile.de,,Su 10:30,,,,POINT (13.3023897 52.5142334),POINT (13.3023897 52.5142334),52.5142334,13.3023897,,,"Gierkezeile, 13, Berlin, 10585",protestant,Charlottenburg-Wilmersdorf,Charlottenburg,0401,11004004
156,8739849517,Tegel Selimiye Camii,muslim,,,Trettachzeile,7,13509,,,,,,,,,POINT (13.2934894 52.5869801),POINT (13.2934894 52.5869801),52.5869801,13.2934894,,,"Trettachzeile, 7, Borsigwalde, Berlin, 13509",,Reinickendorf,Borsigwalde,1211,11012012
157,8786525286,Evangelische Salem-Gemeinde,christian,protestant,,Wünsdorfer Straße,88,12307,https://www.salem-gemeinde.de/,,,,,,,,POINT (13.3934854 52.3894866),POINT (13.3934854 52.3894866),52.3894866,13.3934854,,,"Wünsdorfer Straße, 88, Berlin, 12307",protestant,Tempelhof-Schöneberg,Lichtenrade,0706,11007007
158,8976623075,Andreas-Kirchsaal,christian,,,,,,https://www.st-markus.berlin/newpagedafe8e15#AndreasKirchsaal,,,,,,,,POINT (13.4313468 52.5091947),POINT (13.4313468 52.5091947),52.5091947,13.4313468,,,,general_christian,Friedrichshain-Kreuzberg,Friedrichshain,0201,11002002
159,9354973732,Evangelische Freikirche Leuchtturm,christian,evangelical,,,5,12621,https://www.leuchtturm.info/,,,,Su 10:30-12:30,,,,POINT (13.5818309 52.5047514),POINT (13.5818309 52.5047514),52.5047514,13.5818309,,,"5, Berlin, 12621",protestant,Marzahn-Hellersdorf,Kaulsdorf,1003,11010010
160,9592974541,Pura Tri Hita Karana,hindu,balinese,temple,Eisenacher Straße,100,12685,,,,,,,,,POINT (13.5779309 52.5394635),POINT (13.5779309 52.5394635),52.5394635,13.5779309,,,"Eisenacher Straße, 100, Marzahn-Hellersdorf, Marzahn-Hellersdorf, 12685",balinese,Marzahn-Hellersdorf,Marzahn,1001,11010010
161,9592974542,Pura Tri Hita Karana,hindu,,,,,,,,,,,,,,POINT (13.5777427 52.5394723),POINT (13.5777427 52.5394723),52.5394723,13.5777427,Q98520141,,,,Marzahn-Hellersdorf,Marzahn,1001,11010010
162,9610861154,Word of Faith Outreach International Center,christian,,,,,,,,,,,Mo-Sa off; Su 11:00-13:30,,,POINT (13.3671997 52.5680221),POINT (13.3671997 52.5680221),52.5680221,13.3671997,,,,general_christian,Reinickendorf,Reinickendorf,1201,11012012
