id,name,brand,operator,address,latitude,longitude,district,district_id,neighborhood,neighborhood_id,opening_hours,car_wash,compressed_air,wheelchair,fuel:diesel,fuel:octane_95,geometry_wkt
11451930677,ubitricity,ubitricity,ubitricity,,52.4519979,13.5258479,Treptow-Köpenick,11009009,Niederschöneweide,0905,,,,,,,POINT (13.525848 52.451998)
11451930678,ubitricity,ubitricity,ubitricity,,52.4518209,13.5266991,Treptow-Köpenick,11009009,Niederschöneweide,0905,,,,,,,POINT (13.526699 52.451821)
11451930679,ubitricity,ubitricity,ubitricity,,52.4517288,13.5271569,Treptow-Köpenick,11009009,Niederschöneweide,0905,,,,,,,POINT (13.527157 52.451729)
11459996615,ubitricity,ubitricity,ubitricity,,52.452688,13.5363107,Treptow-Köpenick,11009009,Niederschöneweide,0905,,,,,,,POINT (13.536311 52.452688)
11460068225,ubitricity,ubitricity,ubitricity,,52.434857,13.3422543,Steglitz-Zehlendorf,11006006,Lankwitz,0603,,,,,,,POINT (13.342254 52.434857)
11460068226,ubitricity,ubitricity,ubitricity,,52.435021,13.3420121,Steglitz-Zehlendorf,11006006,Lankwitz,0603,,,,,,,POINT (13.342012 52.435021)
11460068227,ubitricity,ubitricity,ubitricity,,52.435194,13.3417402,Steglitz-Zehlendorf,11006006,Lankwitz,0603,,,,,,,POINT (13.34174 52.435194)
11461781274,ubitricity,ubitricity,ubitricity,,52.5488509,13.5703894,Marzahn-Hellersdorf,11010010,Marzahn,1001,,,,,,,POINT (13.570389 52.548851)
11461781275,ubitricity,ubitricity,ubitricity,,52.5486048,13.570337,Marzahn-Hellersdorf,11010010,Marzahn,1001,,,,,,,POINT (13.570337 52.548605)
11473128710,unknown gas station,,Berliner Stadtwerke,,52.4209,13.1582393,Steglitz-Zehlendorf,11006006,Wannsee,0607,,,,,,,POINT (13.158239 52.4209)
11499935414,unknown gas station,,Qwello,,52.4734893,13.45143,Neukölln,11008008,Neukölln,0801,,,,,,,POINT (13.45143 52.473489)
11499935415,unknown gas station,,Qwello,,52.4734726,13.4514686,Neukölln,11008008,Neukölln,0801,,,,,,,POINT (13.451469 52.473473)
11499935416,unknown gas station,,Qwello,,52.4734534,13.4515055,Neukölln,11008008,Neukölln,0801,,,,,,,POINT (13.451506 52.473453)
11499935417,unknown gas station,,Qwello,,52.4734325,13.4515461,Neukölln,11008008,Neukölln,0801,,,,,,,POINT (13.451546 52.473432)
11500443396,unknown gas station,,Berliner Stadtwerke,,52.5329284,13.4082143,Pankow,11003003,Prenzlauer Berg,0301,24/7,,,,,,POINT (13.408214 52.532928)
11505519327,unknown gas station,,,,52.5629539,13.5545754,Marzahn-Hellersdorf,11010010,Marzahn,1001,,,,,,,POINT (13.554575 52.562954)
11506859678,unknown gas station,,EZE,,52.4941583,13.4290615,Friedrichshain-Kreuzberg,11002002,Kreuzberg,0202,,,,,,,POINT (13.429062 52.494158)
11509997902,unknown gas station,,Allego,,52.5624122,13.4674717,Pankow,11003003,Weißensee,0302,,,,,,,POINT (13.467472 52.562412)
11519319410,unknown gas station,,EDEKA,,52.4574596,13.5096312,Treptow-Köpenick,11009009,Niederschöneweide,0905,,,,,,,POINT (13.509631 52.45746)
11519319411,unknown gas station,,EDEKA,,52.4574957,13.5095739,Treptow-Köpenick,11009009,Niederschöneweide,0905,,,,,,,POINT (13.509574 52.457496)
11525016868,unknown gas station,,EZE,,52.4900488,13.4332195,Neukölln,11008008,Neukölln,0801,,,,,,,POINT (13.43322 52.490049)
11526419092,ubitricity,ubitricity,ubitricity,,52.4552026,13.3248981,Steglitz-Zehlendorf,11006006,Steglitz,0601,,,,,,,POINT (13.324898 52.455203)
11536569751,unknown gas station,,Qwello,,52.5574131,13.4186115,Pankow,11003003,Pankow,0307,,,,,,,POINT (13.418612 52.557413)
11544733667,ubitricity,ubitricity,ubitricity,,52.4513157,13.3305129,Steglitz-Zehlendorf,11006006,Steglitz,0601,,,,,,,POINT (13.330513 52.451316)
11544733668,ubitricity,ubitricity,ubitricity,,52.4511489,13.3310325,Steglitz-Zehlendorf,11006006,Steglitz,0601,,,,,,,POINT (13.331032 52.451149)
11550498790,unknown gas station,,,,52.5505205,13.4199778,Pankow,11003003,Prenzlauer Berg,0301,,,,,,,POINT (13.419978 52.55052)
11556623388,unknown gas station,Lidl,Lidl,,52.5250435,13.5334944,Marzahn-Hellersdorf,11010010,Marzahn,1001,,,,,,,POINT (13.533494 52.525044)
11585110914,unknown gas station,,EZE,,52.4801627,13.43775,Neukölln,11008008,Neukölln,0801,,,,,,,POINT (13.43775 52.480163)
11591808802,unknown gas station,,Berliner Stadtwerke,,52.5527886,13.4064949,Pankow,11003003,Prenzlauer Berg,0301,,,,,,,POINT (13.406495 52.552789)
11600784694,unknown gas station,,Berliner Stadtwerke,,52.5734898,13.4102606,Pankow,11003003,Pankow,0307,,,,,,,POINT (13.410261 52.57349)
11624368113,unknown gas station,,Berliner Stadtwerke,,52.4798639,13.425885,Neukölln,11008008,Neukölln,0801,24/7,,,,,,POINT (13.425885 52.479864)
11626094150,unknown gas station,,Berliner Stadtwerke,,52.5605259,13.3794187,Mitte,11001001,Gesundbrunnen,0106,,,,,,,POINT (13.379419 52.560526)
11626094182,unknown gas station,,Qwello,,52.56178,13.3792901,Mitte,11001001,Gesundbrunnen,0106,,,,,,,POINT (13.37929 52.56178)
11638173468,unknown gas station,,Berliner Stadtwerke,,52.4604713,13.4297613,Neukölln,11008008,Britz,0802,,,,,,,POINT (13.429761 52.460471)
11639146568,unknown gas station,,,,52.5694053,13.4067403,Pankow,11003003,Pankow,0307,,,,,,,POINT (13.40674 52.569405)
11662539336,unknown gas station,Shell,Shell,,52.5256591,13.5507668,Marzahn-Hellersdorf,11010010,Biesdorf,1002,,,,,,,POINT (13.550767 52.525659)
11662539337,unknown gas station,Shell,Shell,,52.5255544,13.5520387,Marzahn-Hellersdorf,11010010,Biesdorf,1002,,,,,,,POINT (13.552039 52.525554)
11662539338,unknown gas station,Shell,Shell,,52.5254992,13.5527287,Marzahn-Hellersdorf,11010010,Biesdorf,1002,,,,,,,POINT (13.552729 52.525499)
11662539339,unknown gas station,Shell,Shell,,52.525284,13.5553571,Marzahn-Hellersdorf,11010010,Biesdorf,1002,,,,,,,POINT (13.555357 52.525284)
11662539340,unknown gas station,Shell,Shell,,52.5252328,13.5559948,Marzahn-Hellersdorf,11010010,Biesdorf,1002,,,,,,,POINT (13.555995 52.525233)
11662684782,unknown gas station,,EZE,,52.5276074,13.4002896,Mitte,11001001,Mitte,0101,,,,,,,POINT (13.40029 52.527607)
11668477418,unknown gas station,,Berliner Stadtwerke,,52.509189,13.4638157,Friedrichshain-Kreuzberg,11002002,Friedrichshain,0201,,,,,,,POINT (13.463816 52.509189)
11715917271,unknown gas station,,,,52.4804122,13.4815008,Treptow-Köpenick,11009009,Plänterwald,0902,,,,,,,POINT (13.481501 52.480412)
11717077641,unknown gas station,,Lidl,,52.5002951,13.4652798,Friedrichshain-Kreuzberg,11002002,Friedrichshain,0201,,,,,,,POINT (13.46528 52.500295)
11724382560,unknown gas station,,Qwello,,52.5500536,13.3634659,Mitte,11001001,Wedding,0105,,,,,,,POINT (13.363466 52.550054)
11724400100,unknown gas station,,Qwello,,52.5501079,13.3634024,Mitte,11001001,Wedding,0105,,,,,,,POINT (13.363402 52.550108)
11738474670,unknown gas station,,Jolt Energy GmbH,,52.4455591,13.2925798,Steglitz-Zehlendorf,11006006,Dahlem,0605,,,,,,,POINT (13.29258 52.445559)
11738476410,unknown gas station,,Lidl,,52.4407313,13.2894415,Steglitz-Zehlendorf,11006006,Lichterfelde,0602,,,,,,,POINT (13.289442 52.440731)
11738485243,unknown gas station,,be.berlin,,52.446553,13.3134746,Steglitz-Zehlendorf,11006006,Lichterfelde,0602,,,,,,,POINT (13.313475 52.446553)
11769093388,unknown gas station,,Berliner Stadtwerke,,52.4698513,13.4392375,Neukölln,11008008,Neukölln,0801,,,,,,,POINT (13.439238 52.469851)
11775952508,unknown gas station,EZE,EZE,,52.452255,13.511055,Treptow-Köpenick,11009009,Johannisthal,0904,,,,,,,POINT (13.511055 52.452255)
11775952509,unknown gas station,EZE,EZE,,52.4505588,13.511883,Treptow-Köpenick,11009009,Johannisthal,0904,,,,,,,POINT (13.511883 52.450559)
11778759520,unknown gas station,Qwello,Qwello,,52.4914844,13.4258915,Neukölln,11008008,Neukölln,0801,,,,,,,POINT (13.425892 52.491484)
11778759521,unknown gas station,Qwello,Qwello,,52.491516,13.4258827,Neukölln,11008008,Neukölln,0801,,,,,,,POINT (13.425883 52.491516)
11778759522,unknown gas station,Qwello,Qwello,,52.491549,13.4258733,Neukölln,11008008,Neukölln,0801,,,,,,,POINT (13.425873 52.491549)
11779135925,Shell Recharge,Shell,Shell Recharge Solutions,,52.4885197,13.3066072,Charlottenburg-Wilmersdorf,11004004,Wilmersdorf,0402,,,,,,,POINT (13.306607 52.48852)
11779135926,Shell Recharge,Shell,Shell Recharge Solutions,,52.4885287,13.3066937,Charlottenburg-Wilmersdorf,11004004,Wilmersdorf,0402,,,,,,,POINT (13.306694 52.488529)
11799942214,ubitricity,ubitricity,ubitricity,,52.4588646,13.3184942,Steglitz-Zehlendorf,11006006,Steglitz,0601,,,,,,,POINT (13.318494 52.458865)
11802195611,unknown gas station,,EZE,,52.445872,13.5766046,Treptow-Köpenick,11009009,Köpenick,0910,,,,,,,POINT (13.576605 52.445872)
11806916616,unknown gas station,,EZE,,52.4796783,13.4281634,Neukölln,11008008,Neukölln,0801,,,,,,,POINT (13.428163 52.479678)
11808288913,unknown gas station,,Qwello,,52.548704,13.3823645,Mitte,11001001,Gesundbrunnen,0106,,,,,,,POINT (13.382364 52.548704)
11808288914,unknown gas station,,Qwello,,52.5486968,13.3824402,Mitte,11001001,Gesundbrunnen,0106,,,,,,,POINT (13.38244 52.548697)
11819991558,ChargePoint,TotalEnergies,TotalEnergies,,52.5277185,13.4577847,Lichtenberg,11011011,Fennpfuhl,1111,,,,,,,POINT (13.457785 52.527718)
11821825764,unknown gas station,,,,52.5334153,13.1887885,Spandau,11005005,Spandau,0501,,,,,,,POINT (13.188788 52.533415)
11822087780,unknown gas station,,Qwello,,52.4911439,13.4100629,Friedrichshain-Kreuzberg,11002002,Kreuzberg,0202,,,,,,,POINT (13.410063 52.491144)
11822087781,unknown gas station,,Qwello,,52.4911234,13.410141,Friedrichshain-Kreuzberg,11002002,Kreuzberg,0202,,,,,,,POINT (13.410141 52.491123)
11829038647,unknown gas station,Allego,Allego,,52.5427793,13.2387511,Spandau,11005005,Haselhorst,0502,,,,,,,POINT (13.238751 52.542779)
11834701343,unknown gas station,,Berliner Stadtwerke,,52.5471016,13.3897677,Mitte,11001001,Gesundbrunnen,0106,,,,,,,POINT (13.389768 52.547102)
11848136037,unknown gas station,Vattenfall InCharge,,,52.3859947,13.400394,Tempelhof-Schöneberg,11007007,Lichtenrade,0706,24/7,,,,,,POINT (13.400394 52.385995)
11853821188,ubitricity,ubitricity,ubitricity,,52.4242083,13.2388287,Steglitz-Zehlendorf,11006006,Zehlendorf,0604,,,,,,,POINT (13.238829 52.424208)
11854170963,unknown gas station,,EZE,,52.4365832,13.546589,Treptow-Köpenick,11009009,Adlershof,0907,,,,,,,POINT (13.546589 52.436583)
11857815404,unknown gas station,,Berliner Stadtwerke,,52.5287608,13.5672062,Marzahn-Hellersdorf,11010010,Biesdorf,1002,,,,,,,POINT (13.567206 52.528761)
11865435609,unknown gas station,,Berliner Stadtwerke GmbH,,52.4799637,13.3238909,Charlottenburg-Wilmersdorf,11004004,Wilmersdorf,0402,,,,,,,POINT (13.323891 52.479964)
11873887887,unknown gas station,,Shell,,52.4758863,13.34098,Tempelhof-Schöneberg,11007007,Schöneberg,0701,,,,,,,POINT (13.34098 52.475886)
11877152860,ubitricity,ubitricity,ubitricity,,52.4489208,13.631017,Treptow-Köpenick,11009009,Friedrichshagen,0911,24/7,,,,,,POINT (13.631017 52.448921)
11877152861,ubitricity,ubitricity,ubitricity,,52.448913,13.6313863,Treptow-Köpenick,11009009,Friedrichshagen,0911,24/7,,,,,,POINT (13.631386 52.448913)
11881271749,unknown gas station,,Mennekes,,52.4619271,13.4033995,Tempelhof-Schöneberg,11007007,Tempelhof,0703,,,,,,,POINT (13.4034 52.461927)
11886110335,unknown gas station,,,,52.4360237,13.4652865,Neukölln,11008008,Buckow,0803,,,,,,,POINT (13.465286 52.436024)
11886957402,unknown gas station,,eze.networks,,52.525385,13.415285,Mitte,11001001,Mitte,0101,24/7,,,,,,POINT (13.415285 52.525385)
11898346173,Aral Pulse,Aral pulse,Aral,,52.5436113,13.2430024,Spandau,11005005,Haselhorst,0502,,,,,,,POINT (13.243002 52.543611)
11904811439,unknown gas station,,Shell,,52.5059602,13.459821,Friedrichshain-Kreuzberg,11002002,Friedrichshain,0201,,,,,,,POINT (13.459821 52.50596)
11904811440,unknown gas station,,Shell,,52.5060119,13.4598451,Friedrichshain-Kreuzberg,11002002,Friedrichshain,0201,,,,,,,POINT (13.459845 52.506012)
11904811441,unknown gas station,,Shell,,52.5060619,13.4598685,Friedrichshain-Kreuzberg,11002002,Friedrichshain,0201,,,,,,,POINT (13.459868 52.506062)
11904811442,unknown gas station,,Qwello,,52.5096689,13.4620863,Friedrichshain-Kreuzberg,11002002,Friedrichshain,0201,,,,,,,POINT (13.462086 52.509669)
11910690891,unknown gas station,EZE,EZE,,52.4671565,13.5088605,Treptow-Köpenick,11009009,Oberschöneweide,0909,,,,,,,POINT (13.50886 52.467156)
11913874163,unknown gas station,Berliner Stadtwerke,Berliner Stadtwerke,,52.5576105,13.2183994,Spandau,11005005,Hakenfelde,0507,,,,,,,POINT (13.218399 52.55761)
11914000982,ubitricity,ubitricity,ubitricity,,52.5512323,13.2136593,Spandau,11005005,Hakenfelde,0507,,,,,,,POINT (13.213659 52.551232)
11914000983,ubitricity,ubitricity,ubitricity,,52.5507493,13.2133489,Spandau,11005005,Hakenfelde,0507,,,,,,,POINT (13.213349 52.550749)
11914000984,ubitricity,ubitricity,ubitricity,,52.549975,13.2129344,Spandau,11005005,Hakenfelde,0507,,,,,,,POINT (13.212934 52.549975)
11914196522,unknown gas station,EZE,EZE,,52.508951,13.3085731,Charlottenburg-Wilmersdorf,11004004,Charlottenburg,0401,,,,,,,POINT (13.308573 52.508951)
11916526776,unknown gas station,,Allego,,52.5384966,13.2342413,Spandau,11005005,Haselhorst,0502,,,,,,,POINT (13.234241 52.538497)
11930840870,unknown gas station,Aral pulse,Aral,,52.5167205,13.1774333,Spandau,11005005,Wilhelmstadt,0509,,,,,,,POINT (13.177433 52.51672)
11930840871,unknown gas station,Aral pulse,Aral,,52.5167442,13.1774416,Spandau,11005005,Wilhelmstadt,0509,,,,,,,POINT (13.177442 52.516744)
11930840872,unknown gas station,Total,TotalEnergies,,52.5168777,13.1802124,Spandau,11005005,Wilhelmstadt,0509,,,,,,,POINT (13.180212 52.516878)
11930847981,unknown gas station,,ubitricity,,52.5208968,13.1892874,Spandau,11005005,Wilhelmstadt,0509,,,,,,,POINT (13.189287 52.520897)
11930847982,unknown gas station,,ubitricity,,52.5208887,13.1884823,Spandau,11005005,Wilhelmstadt,0509,,,,,,,POINT (13.188482 52.520889)
11933136343,ubitricity,ubitricity,ubitricity,,52.4945001,13.6172713,Marzahn-Hellersdorf,11010010,Mahlsdorf,1004,,,,,,,POINT (13.617271 52.4945)
11933136344,ubitricity,ubitricity,ubitricity,,52.4950493,13.6178021,Marzahn-Hellersdorf,11010010,Mahlsdorf,1004,,,,,,,POINT (13.617802 52.495049)
11933136345,ubitricity,ubitricity,ubitricity,,52.4947663,13.6175292,Marzahn-Hellersdorf,11010010,Mahlsdorf,1004,,,,,,,POINT (13.617529 52.494766)
11941835307,unknown gas station,,EZE,,52.4623711,13.5217866,Treptow-Köpenick,11009009,Oberschöneweide,0909,,,,,,,POINT (13.521787 52.462371)
11946912290,unknown gas station,,Qwello,,52.5508713,13.4054995,Pankow,11003003,Prenzlauer Berg,0301,,,,,,,POINT (13.4055 52.550871)
11948834990,unknown gas station,,Shell Recharge Solutions,,52.5440598,13.26633,Spandau,11005005,Siemensstadt,0503,,,,,,,POINT (13.26633 52.54406)
11952253552,unknown gas station,EZE,EZE,,52.4459275,13.5115561,Treptow-Köpenick,11009009,Johannisthal,0904,,,,,,,POINT (13.511556 52.445928)
11956320261,unknown gas station,,Vattenfall,,52.5481025,13.4196399,Pankow,11003003,Prenzlauer Berg,0301,,,,,,,POINT (13.41964 52.548102)
11958086242,unknown gas station,,EZE,,52.4450248,13.569473,Treptow-Köpenick,11009009,Köpenick,0910,,,,,,,POINT (13.569473 52.445025)
11962880139,unknown gas station,,Berliner Stadtwerke,,52.5260305,13.441337,Friedrichshain-Kreuzberg,11002002,Friedrichshain,0201,,,,,,,POINT (13.441337 52.52603)
11980471077,unknown gas station,,Qwello,,52.4435155,13.4547019,Neukölln,11008008,Britz,0802,,,,,,,POINT (13.454702 52.443516)
11980471078,unknown gas station,,Qwello,,52.4434646,13.454725,Neukölln,11008008,Britz,0802,,,,,,,POINT (13.454725 52.443465)
11986412693,unknown gas station,,Berliner Stadtwerke,,52.5261941,13.4072801,Mitte,11001001,Mitte,0101,,,,,,,POINT (13.40728 52.526194)
11991521086,unknown gas station,eze,EZE,,52.4647409,13.3090864,Steglitz-Zehlendorf,11006006,Steglitz,0601,,,,,,,POINT (13.309086 52.464741)
11993511408,unknown gas station,,TotalEnergies,,52.581762,13.4323642,Pankow,11003003,Pankow,0307,,,,,,,POINT (13.432364 52.581762)
11993640023,unknown gas station,,Berliner Stadtwerke,,52.5016287,13.487195,Lichtenberg,11011011,Rummelsburg,1112,,,,,,,POINT (13.487195 52.501629)
11993640028,unknown gas station,,Qwello,,52.5023003,13.4924184,Lichtenberg,11011011,Rummelsburg,1112,,,,,,,POINT (13.492418 52.5023)
11993640029,unknown gas station,,Qwello,,52.5022666,13.4923552,Lichtenberg,11011011,Rummelsburg,1112,,,,,,,POINT (13.492355 52.502267)
11998725769,chargecloud.de,,,,52.5255413,13.3310929,Mitte,11001001,Moabit,0102,24/7,,,,,,POINT (13.331093 52.525541)
12012455141,unknown gas station,,,,52.4466083,13.316915,Steglitz-Zehlendorf,11006006,Lichterfelde,0602,,,,,,,POINT (13.316915 52.446608)
12018811315,unknown gas station,,Berliner Stadtwerke,,52.5264117,13.4125075,Mitte,11001001,Mitte,0101,,,,,,,POINT (13.412508 52.526412)
12020381001,unknown gas station,,EZE,,52.5303657,13.3971193,Mitte,11001001,Mitte,0101,,,,,,,POINT (13.397119 52.530366)
12020597749,unknown gas station,,Vattenfall,,52.6179075,13.4856375,Pankow,11003003,Karow,0305,,,,,,,POINT (13.485638 52.617908)
12020597750,unknown gas station,,Vattenfall,,52.6178755,13.4857059,Pankow,11003003,Karow,0305,,,,,,,POINT (13.485706 52.617876)
12022775280,unknown gas station,,Berliner Stadtwerke,,52.476295,13.3321845,Tempelhof-Schöneberg,11007007,Friedenau,0702,,,,,,,POINT (13.332184 52.476295)
12023216816,ubitricity,ubitricity,ubitricity,,52.5785446,13.2834949,Reinickendorf,11012012,Tegel,1202,,,,,,,POINT (13.283495 52.578545)
12037360355,unknown gas station,,Qwello,,52.4913836,13.4501724,Treptow-Köpenick,11009009,Alt-Treptow,0901,,,,,,,POINT (13.450172 52.491384)
12037516759,unknown gas station,,,,52.423169,13.5180161,Neukölln,11008008,Rudow,0804,,,,,,,POINT (13.518016 52.423169)
12037516760,unknown gas station,,,,52.4231223,13.5180354,Neukölln,11008008,Rudow,0804,,,,,,,POINT (13.518035 52.423122)
12037516761,unknown gas station,,,,52.4230791,13.5180506,Neukölln,11008008,Rudow,0804,,,,,,,POINT (13.518051 52.423079)
12037516762,unknown gas station,,,,52.4234226,13.5182326,Neukölln,11008008,Rudow,0804,,,,,,,POINT (13.518233 52.423423)
12038353859,unknown gas station,,Berliner Stadtwerke,,52.5186032,13.3877311,Mitte,11001001,Mitte,0101,,,,,,,POINT (13.387731 52.518603)
12039444372,unknown gas station,,Qwello,,52.5542196,13.5529493,Marzahn-Hellersdorf,11010010,Marzahn,1001,,,,,,,POINT (13.552949 52.55422)
12039444373,unknown gas station,,Qwello,,52.554197,13.5528707,Marzahn-Hellersdorf,11010010,Marzahn,1001,,,,,,,POINT (13.552871 52.554197)
12040209868,unknown gas station,,,,52.4552632,13.6287033,Treptow-Köpenick,11009009,Friedrichshagen,0911,24/7,,,,,,POINT (13.628703 52.455263)
12040246154,unknown gas station,,,,52.4532581,13.6311029,Treptow-Köpenick,11009009,Friedrichshagen,0911,24/7,,,,,,POINT (13.631103 52.453258)
12040248207,ubitricity,ubitricity,ubitricity,,52.4538858,13.6289346,Treptow-Köpenick,11009009,Friedrichshagen,0911,24/7,,,,,,POINT (13.628935 52.453886)
12040268917,unknown gas station,,,,52.4532351,13.6300522,Treptow-Köpenick,11009009,Friedrichshagen,0911,24/7,,,,,,POINT (13.630052 52.453235)
12040274953,unknown gas station,,,,52.4532183,13.6294226,Treptow-Köpenick,11009009,Friedrichshagen,0911,24/7,,,,,,POINT (13.629423 52.453218)
12040275288,unknown gas station,,,,52.4532002,13.6287311,Treptow-Köpenick,11009009,Friedrichshagen,0911,24/7,,,,,,POINT (13.628731 52.4532)
12040281297,unknown gas station,,,,52.4532847,13.6317991,Treptow-Köpenick,11009009,Friedrichshagen,0911,24/7,,,,,,POINT (13.631799 52.453285)
12044539074,unknown gas station,Qwello,Qwello,,52.5201677,13.335408,Mitte,11001001,Moabit,0102,,,,,,,POINT (13.335408 52.520168)
12046583352,unknown gas station,,Lidl,,52.5090703,13.5063629,Lichtenberg,11011011,Friedrichsfelde,1101,,,,,,,POINT (13.506363 52.50907)
12048238455,unknown gas station,E.ON Drive,E.ON,,52.5232702,13.4039913,Mitte,11001001,Mitte,0101,,,,,,,POINT (13.403991 52.52327)
12054128690,unknown gas station,,Qwello,,52.5277404,13.4087333,Mitte,11001001,Mitte,0101,,,,no,,,POINT (13.408733 52.52774)
12054128692,unknown gas station,,Qwello,,52.5276841,13.4086907,Mitte,11001001,Mitte,0101,,,,yes,,,POINT (13.408691 52.527684)
12054952567,unknown gas station,,Qwello,,52.5526338,13.410803,Pankow,11003003,Prenzlauer Berg,0301,,,,,,,POINT (13.410803 52.552634)
12056145539,unknown gas station,,TotalEnergies,,52.5263872,13.4539475,Pankow,11003003,Prenzlauer Berg,0301,,,,,,,POINT (13.453948 52.526387)
12056145540,unknown gas station,,TotalEnergies,,52.526349,13.4537932,Pankow,11003003,Prenzlauer Berg,0301,,,,,,,POINT (13.453793 52.526349)
12056145541,unknown gas station,,TotalEnergies,,52.5235204,13.4460649,Friedrichshain-Kreuzberg,11002002,Friedrichshain,0201,,,,,,,POINT (13.446065 52.52352)
12056145551,unknown gas station,,Qwello,,52.5176499,13.4476198,Friedrichshain-Kreuzberg,11002002,Friedrichshain,0201,,,,,,,POINT (13.44762 52.51765)
