type,id,lat,lon,tags.addr:city,tags.addr:country,tags.addr:housenumber,tags.addr:postcode,tags.addr:street,tags.addr:suburb,tags.amenity,tags.check_date:opening_hours,tags.compressed_air,tags.fuel:adblue,tags.fuel:biodiesel,tags.fuel:diesel,tags.fuel:e10,tags.fuel:octane_95,tags.fuel:octane_98,tags.name,tags.opening_hours,tags.operator,tags.shop,tags.wheelchair,tags.brand,tags.brand:wikidata,tags.brand:wikipedia,tags.fuel:GTL_diesel,tags.fuel:biogas,tags.fuel:cng,tags.fuel:lpg,tags.fuel:octane_102,tags.surveillance,tags.website,tags.check_date,tags.dog,tags.email,tags.fax,tags.phone,tags.start_date,tags.indoor_seating,tags.organic,tags.outdoor_seating,tags.smoking,tags.opening_hours:signed,tags.diet:halal,tags.level,tags.payment:credit_cards,tags.payment:debit_cards,tags.payment:apple_pay,tags.payment:cards,tags.payment:cash,tags.payment:google_pay,tags.payment:paypal,tags.drink:club-mate,tags.entrance,tags.FIXME,tags.created_by,tags.name:signed,tags.toilets:wheelchair,tags.wheelchair:description,tags.noname,tags.post_office,tags.post_office:service_provider,tags.lottery,tags.post_office:brand,tags.post_office:ref,tags.origin,tags.alt_name,tags.cuisine,tags.ref:vatin,tags.name:de,tags.name:en,tags.addr:floor,tags.air_conditioning,tags.contact:instagram,tags.contact:website,tags.internet_access,tags.stroller,tags.toilets,tags.access:covid19,tags.delivery:covid19,tags.post_office:type,tags.contact:fax,tags.contact:phone,tags.name:ru,tags.opening_hours:covid19,tags.takeaway:covid19,tags.internet_access:fee,tags.atm,tags.atm:operator,tags.note:de,tags.ref:Hermes,tags.description,tags.coffee,tags.tobacco,tags.post_office:brand:wikidata,tags.note,tags.operator:wikidata,tags.ref,tags.currency:EUR,tags.source,tags.diet:gluten_free,tags.leisure,tags.cafe,tags.payment:coins,tags.vending:sweets,tags.vending:toys,tags.service:phone,tags.type,tags.diet:kosher,tags.diet:vegetarian,tags.post_box,tags.operator:wikipedia,tags.changing_table,tags.payment:mastercard,tags.payment:visa,tags.second_hand,tags.toilets:menstrual_products,tags.takeaway,tags.toilets:access,tags.parcel_pickup,tags.drink:coffee,tags.sells:tobacco,tags.name:zh,tags.addr:housename,tags.fixme,tags.contact:mobile,tags.dry_cleaning,tags.ice_cream,tags.drink:beer,tags.tickets:public_transport,tags.diet:vegan,tags.branch,tags.bulk_purchase,tags.diet:organic,tags.frozen_yogurt,tags.reusable_packaging:offer,tags.contact:email,tags.lgbtq,tags.post_office:letter,tags.post_office:parcel_to,tags.addr:place,tags.post_office:parcel_from,tags.post_office:parcel_pickup,tags.ref:deutsche_post,tags.tourism,tags.fair_trade,tags.payment:contactless,tags.payment:maestro,tags.payment:v_pay,tags.payment:app,tags.mapillary,tags.opening_date,tags.disused:name,tags.contact:facebook,tags.post_office:operator,tags.cash_in,tags.survey:date,tags.post_office:letter_from,tags.post_office:packaging,tags.post_office:stamps,tags.payment:girocard,tags.description:en,tags.old_name,tags.old_addr:housenumber,tags.old_addr:street,tags.reusable_packaging:accept,tags.wikidata,tags.wikipedia,tags.zero_waste,tags.not:brand:wikidata,tags.post_office:post_bank,tags.building,tags.roof:material,tags.roof:shape,tags.vending,tags.layer,tags.disused:shop,tags.service:copy,tags.service:fax,tags.service:scan,tags.self_checkout,tags.payment:american_express,tags.payment:notes,tags.payment:telephone_cards,tags.check_date:diet:gluten_free,tags.check_date:diet:halal,tags.payment:credit_cards:min_payment,tags.loc_name,tags.delivery,tags.bicycle,tags.craft,tags.indoor:level,tags.name:bg,tags.name:fa,tags.ramp:wheelchair,tags.toilets:charge,tags.smoking:outside,tags.description:name,tags.name:ar,tags.post_office:service_provider:wikidata,tags.wheelchair:description:de,tags.wheelchair:description:en,tags.payment:account_cards,tags.payment:alipay,tags.payment:bancomat,tags.payment:blik,tags.payment:cheque,tags.payment:clipper,tags.payment:cryptocurrencies,tags.payment:diners_club,tags.payment:discover_card,tags.payment:dkv,tags.payment:electronic_purses,tags.payment:ep_easycard,tags.payment:ep_geldkarte,tags.payment:ep_ipass,tags.payment:jcb,tags.payment:mastercard_contactless,tags.payment:prepaid_ticket,tags.payment:unionpay,tags.payment:uta,tags.payment:visa_debit,tags.payment:visa_electron,tags.payment:wechat,tags.check_date:currency:XBT,tags.currency:XBT,tags.payment:lightning,tags.payment:lightning_contactless,tags.payment:onchain,tags.description:de,tags.payment:ec,tags.payment:ec_cards,tags.safety:hand_sanitizer:covid19,tags.sells:lottery,tags.sells:public_transport_tickets,tags.description:pl,tags.ref:DeutschePost,tags.golf,tags.cash_withdrawal:type,tags.post_office:opening_hours,tags.money_transfer,tags.mobile,tags.fuel:HGV_diesel,tags.fuel:octane_100,tags.post_office:id_check,tags.name:ko,tags.public_transport,tags.ticket
node,313874493,52.5262878,13.4516579,Berlin,DE,52,10249,Ebertystraße,Friedrichshain,,,,,,,,,,Eren,Mo-Sa 08:00-24:00,,convenience,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,314401614,52.5231705,13.4531781,Berlin,DE,41,10249,Straßmannstraße,Friedrichshain,,2024-07-22,,,,,,,,Asia Lebensmittel,,,convenience,no,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,asian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,314401618,52.5227042,13.4513021,,,,,,,,2024-01-30,,,,,,,,Mini Markt 25,Mo-Sa 10:00-21:30,,convenience,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,314401620,52.5223054,13.4509232,Berlin,DE,45,10249,Petersburger Straße,Friedrichshain,cafe,2024-07-19,,,,,,,,Ja Dilo,,,convenience,no,,,,,,,,,,,,,,,,,yes,,yes,outside,no,,,yes,yes,,,,,,,,,,,,,,,,,,,,Café More,cake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,314401622,52.5231896,13.4503447,,,,,,,,2023-07-07,,,,,,,,Asia Shop,,,convenience,no,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,asian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,322153511,52.5270008,13.3983824,,,39,10115,Große Hamburger Straße,,,,,,,,,,,Kiezmarkt,Mo-Sa 08:00-22:00,Kiezmarkt LH GmbH,convenience,yes,Edeka,,,,,,,,,,2024-06-22,,,,+49 30 28388905,,,,,,,,0,yes,yes,,,yes,,,,,,,,,,,,,,,,,,,DE3009207988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,324227451,52.5165439,13.382678,,,67,,Unter den Linden,,,,,,,,,,,Linden Grill,,,kiosk,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Linden Grill,Linden Grill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,331347585,52.5087187,13.4616129,Berlin,DE,19,10245,Wühlischstraße,Friedrichshain,,2025-09-04,,,,,,,,Nice 2 See U,,,convenience,no,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,345783262,52.4430926,13.2952128,Berlin,DE,1,12205,Baseler Straße,Lichterfelde,,,,,,,,,,Kiosk 24h,24/7,,kiosk,yes,,,,,,,,,,,2025-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,364135228,52.4756969,13.4247724,,,,,,,,2022-12-27,,,,,,,,Orange,,,convenience,limited,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,410135914,52.4956379,13.4364652,Berlin,DE,40,10999,Wiener Straße,Kreuzberg,,,,,,,,,,Multi-Kulti-Shop,"Su-Th 10:00-24:00, Fr,Sa 10:00-24:00+, Mo-Th 07:30-24:00, Fr 07:30-01:30, Sa 08:00-24:00",,kiosk,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,410135938,52.4946108,13.4291461,,,,,,,,,,,,,,,,,,,kiosk,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,411666633,52.5090075,13.5879737,,,,,,,,,,,,,,,,"Lotto, Zeitungen, Tabak",Mo-Fr 07:00-18:00;Sa 07:00-13:00;PH off,,kiosk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,post_partner,Hermes Group,,Hermes PaketShop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,411899540,52.5282633,13.3430149,,,,,,,,2025-03-29,,,,,,,,All in One Shop,,,convenience,no,,,,,,,,,,,,,,,,,,,,,no,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,415551368,52.5430552,13.4165959,Berlin,DE,33,10437,Lychener Straße,Prenzlauer Berg,,,,,,,,,,KIOSK,,,kiosk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,420512359,52.4550699,13.375534,Berlin,,1,12105,Alarichstraße,,,,,,,,,,,Spätkauf am Atillaplatz,"Mo-Th 06:00-00:00, Fr 06:00-01:00, Sa 10:00-00:30, Su 11:00-22:00",Spätkauf,convenience,no,,,,,,,,,,,,,,,+49 30 63412121,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,427670051,52.5120271,13.4964222,,,,,,,,,,,,,,,,Späti,"PH,Mo-Su 06:00-24:00",,convenience,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,427670057,52.5120549,13.4970713,,,243,10365,Frankfurter Allee,,,,,,,,,,,Sheran Späti + Hermes Paketshop,Mo-Su 07:00-01:00,,convenience,no,,,,,,,,,,,,,,,,,yes,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,427670062,52.5117432,13.4974878,,,246-248,,Frankfurter Allee,,,,,,,,,,,Kiez-Shop,,,convenience,no,,,,,,,,,,,2024-01-08,,,,,,,,,,no,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,428553725,52.4673608,13.3312565,Berlin,DE,49,12161,Rheinstraße,Friedenau,,,,,,,,,,Post & More,,,kiosk,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,post_partner,Deutsche Post,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,429729075,52.4899925,13.3602113,Berlin,DE,160,10827,Hauptstraße,Schöneberg,,,,,,,,,,City-Kiosk,,,convenience,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,429772561,52.4478989,13.2808103,,,,,,,,,,,,,,,,,,,kiosk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,430126697,52.5028638,13.4543186,,,,,,,,,,,,,,,,Obst und Gemüse,"Mo-Su,PH 12:00-24:00",,convenience,limited,,,,,,,,,,,2023-10-29,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,431655696,52.5098271,13.4622545,Berlin,DE,29,10245,Krossener Straße,Friedrichshain,,,,,,,,,,LPG,Mo-Fr 09:00-20:00; Sa 09:00-18:00,,convenience,yes,,,,,,,,,,,2025-09-08,,lpgbox@posteo.de,,030 29351437,,,only,,,no,,0,yes,yes,,,yes,,,,,,,,,,,,,,,,,,,,,,0,no,https://www.instagram.com/lpgboxi/,https://lpg-box.de,no,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,434492758,52.5374568,13.2033126,,,,,,,,,,,,,,,,Supermarkt Rose,,,convenience,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,438145041,52.5026134,13.4911077,,,,,,,,2023-05-18,,,,,,,,Postshop Lichtenberg,Mo-Fr 08:30-18:00; Sa 08:30-13:00,,kiosk,yes,,,,,,,,,,,2024-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Deutsche Post,,,,,,,,,,,,,,,yes,no,post_partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,438150623,52.503197,13.4914514,,,,,,,,,,,,,,,,Mini Markt,Mo-Sa 07:00-20:30,,convenience,limited,,,,,,,,,,,2024-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mini Market,,,,,,,,,yes,,+49 30 51068868,+49 30 51068868,Продуктовый магазин,Mo-Su 07:00-20:30,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,440971671,52.5510932,13.3564031,,,,,,,,,,,,,,,,Mini Market Alper,Mo-Sa 07:00-00:00,,convenience,no,,,,,,,,,,,,,,,,,,,sidewalk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,441513730,52.4609503,13.4346275,,,,,,,,2024-02-18,,,,,,,,Hakim Gida,,,convenience,yes,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,442749323,52.4673029,13.4403109,Berlin,DE,9,12051,Silbersteinstraße,Neukölln,,2023-04-19,,,,,,,,Spät-Shop,,,convenience,limited,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,448594622,52.5010985,13.441111,,,,,,,,2024-03-29,,,,,,,,Späti am Schlesi,,,convenience,no,,,,,,,,,,,2024-12-23,,,,,,,,sidewalk,,no,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,452385593,52.5509168,13.5100245,,,,,,,,,,,,,,,,Multi Spätkauf,Mo-Sa 07:00-01:00,,convenience,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,454251024,52.4860909,13.4351467,Berlin,DE,54,12045,Weichselstraße,Neukölln,,,,,,,,,,Spätcampus,24/7,,convenience,limited,,,,,,,,,,,,,,,+4915731666909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,458138650,52.5211339,13.4465218,,,,,,,,,,,,,,,,Spätkauf Olive,"Mo-Fr 07:00-01:00, Sa,Su 08:00-01:00",,convenience,limited,,,,,,,,,,,2023-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wlan,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,458752207,52.4405026,13.3878363,,,,,,,,,,,,,,,,Mariendorfer back & spätkauf,,,convenience,,,,,,,,,,,,2024-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,466481626,52.4676578,13.4308106,,,,,,,,,,,,,,,,DB Service Point,"Mo-Fr 06:00-19:30; Sa,Su 08:00-19:00",,kiosk,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,473066908,52.4220522,13.2992739,,,,,,,,,,,,,,,,Gino´s Späti,,,convenience,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
