element,id,geometry,amenity,check_date:recycling,operator,recycling:glass_bottles,recycling_type,brand,brand:wikidata,brand:wikipedia,check_date,description,note,recycling:clothes,location,mapillary,survey:date,source,access,recycling:glass,ref,recycling:shoes,wheelchair,created_by,recycling:glass_bottles:colour,opening_hours,operator:wikidata,name,addr:city,addr:country,addr:street,addr:housenumber,addr:postcode,addr:suburb,recycling:batteries,recycling:cans,recycling:paper,recycling:scrap_metal,website,check_date:opening_hours,addr:floor,covered,indoor,level,material,recycling:PET,recycling:cardboard,recycling:plastic,recycling:plastic_bottles,recycling:plastic_packaging,count,recycling:christmas_trees,operator:phone,contact:email,contact:phone,recycling:green_waste,colour,operator:short,contact:website,obstacle:parking,source:amenity,recycling:beverage_cartons,recycling:books,recycling:cartons,recycling:chipboard,recycling:cork,recycling:garden_waste,recycling:newspaper,recycling:paper_packaging,recycling:plasterboard,recycling:plastic_bags,recycling:polyester,recycling:waste,recycling:wood,recycling:food_waste,short_name,position,recycling:glass_jars,operator:website,recycling:aluminium,recycling:white_goods,green,owner,alt_name,operator:signed,recycling:gas_bottles,phone,access:conditional,support,brand:short,email,operator:wikipedia,lit,waste,contact:mobile,fixme,contact:fax,capacity,operator:unsigned,operator:type,name:de,man_made,status,recycling:bottles,recycling:printer_cartridges,recycling:cds,recycling:tyres,recycling:metal_packaging,recycling:pmd,recycling:hazardous_waste,recycling:furniture,recycling:electrical_appliances,recycling:cooking_oil,collection_times,landuse,recycling:car_batteries,recycling:mobile_phones,recycling:paint,recycling:small_electrical_appliances,barrier,recycling:computers,recycling:drugs,recycling:engine_oil,recycling:fluorescent_tubes,recycling:hardcore,recycling:low_energy_bulbs,recycling:rubble,recycling:small_appliances,recycling:waste_oil,recycling:magazines,addr:inclusion,building,fence_type,height,recycling:building,recycling:pallets,name:signed,recycling:electrical_items,recycling:electronics,recycling:light_bulbs,recycling:tv_monitor,industrial,building:colour,building:material,roof:colour,roof:material,roof:shape,disused:parking,recycling:organic,natural
node,9990490403,POINT (13.5337268 52.5110364),recycling,,Deutsches Rotes Kreuz,,container,Deutsches Rotes Kreuz,Q694104,,,,,yes,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9990649139,POINT (13.5322236 52.5117496),recycling,,Deutsches Rotes Kreuz,,container,Deutsches Rotes Kreuz,Q694104,,,,,yes,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9992268210,POINT (13.5532306 52.5364095),recycling,2024-10-11,HUMANA,,container,,,,,,,yes,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9992791152,POINT (13.5585767 52.5511001),recycling,,Deutsches Rotes Kreuz,,container,Deutsches Rotes Kreuz,Q694104,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9992964642,POINT (13.56034 52.5532481),recycling,,,,container,,,,,,,yes,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9995070692,POINT (13.540296 52.4961745),recycling,2025-12-04,Fa. Cavuslar (CavTex),,container,,,,,,,yes,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.cavtex.de/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10009272643,POINT (13.538187 52.4574473),recycling,,GAX Textilrecycling GmbH,,container,,,,,,,yes,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10009504219,POINT (13.5302039 52.4605105),recycling,,,yes,container,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10010342482,POINT (13.5318535 52.4601467),recycling,,IKETA,,container,,,,,,,yes,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10010491701,POINT (13.5652524 52.4490782),recycling,,GAK Textilrecycling,,container,,,,,,,yes,,,,,,,,yes,,,,,Q131441285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10010539595,POINT (13.5614749 52.4458975),recycling,,Fa. Profittex GmbH,,container,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10013285715,POINT (13.5018704 52.5495628),recycling,,Deutsches Rotes Kreuz,,container,Deutsches Rotes Kreuz,Q694104,,,,,yes,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10013439627,POINT (13.4942743 52.5455436),recycling,,,yes,container,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10013714623,POINT (13.6125193 52.5119044),recycling,2025-02-11,HUMANA Kleidersammlung GmbH,,container,,,,,,,yes,overground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10015184611,POINT (13.1429962 52.5394721),recycling,,CAVTEX,,container,,,,,,,yes,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10015215169,POINT (13.1434803 52.5396467),recycling,,,,container,,,,,,,yes,,,,,,,,yes,,,,24/7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10015345718,POINT (13.1418441 52.5346492),recycling,,,,container,,,,,,,yes,,,,,,,,yes,yes,,,24/7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10015357350,POINT (13.141614 52.5352623),recycling,,CAVTEX,,container,,,,,,,yes,,,,,,,,yes,yes,,,24/7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10021319796,POINT (13.5411678 52.5415016),recycling,2024-10-04,,yes,container,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10024045361,POINT (13.4996043 52.5266378),recycling,2025-06-15,CAVTEX,,container,,,,,,,yes,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10026233299,POINT (13.4998346 52.5351578),recycling,,Deutsches Rotes Kreuz,,container,Deutsches Rotes Kreuz,Q694104,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10028790995,POINT (13.5089302 52.5382779),recycling,,,,container,,,,,,,yes,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10029234719,POINT (13.4951199 52.5372797),recycling,,Deutsches Rotes Kreuz,,container,Deutsches Rotes Kreuz,Q694104,,,,,yes,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10029234837,POINT (13.4915464 52.5345066),recycling,,,yes,container,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10029584384,POINT (13.4904829 52.5365443),recycling,2025-08-05,,yes,container,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10030761341,POINT (13.4795529 52.5357217),recycling,,Deutsches Rotes Kreuz,,container,Deutsches Rotes Kreuz,Q694104,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10030761356,POINT (13.4781075 52.5359091),recycling,2024-09-21,,yes,container,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10030793080,POINT (13.4630883 52.5321596),recycling,,cavtex,,container,,,,,,,yes,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10030806317,POINT (13.4623547 52.5312555),recycling,,caxtex,,container,,,,,,,yes,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10030843606,POINT (13.4589478 52.5296358),recycling,2024-05-19,RPT Alt Kleidersammlung,,container,,,,,,,yes,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10030924834,POINT (13.446927 52.5303984),recycling,,,yes,container,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10031393862,POINT (13.4271251 52.524214),recycling,,,,container,,,,2022-08-22,,,yes,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10031393894,POINT (13.4267537 52.5258008),recycling,2025-04-22,,yes,container,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10031393895,POINT (13.4267843 52.525747),recycling,,,,container,,,,,,,yes,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10031393905,POINT (13.4245613 52.5269875),recycling,,,,container,,,,,,,yes,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10031926005,POINT (13.5123608 52.5553396),recycling,,,,container,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10032676749,POINT (13.5083379 52.5473843),recycling,,,,container,,,,,,,yes,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10032676750,POINT (13.5082549 52.547371),recycling,,,yes,container,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10033375277,POINT (13.5451526 52.5401212),recycling,2024-10-04,Berlin Brandenburg Kreislaufrecycling,,container,,,,,,,yes,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10035442685,POINT (13.5287775 52.5812838),recycling,,,yes,container,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10035801590,POINT (13.5277368 52.5629294),recycling,,Deutsches Rotes Kreuz,,container,Deutsches Rotes Kreuz,Q694104,,,,,yes,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10035801592,POINT (13.5262691 52.5640559),recycling,,Deutsches Rotes Kreuz,,container,Deutsches Rotes Kreuz,Q694104,,,,,yes,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10036617098,POINT (13.4579672 52.533636),recycling,,Karl Meyer Rohstoffverwertung,yes,container,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10038887105,POINT (13.5484429 52.5496764),recycling,,,,container,,,,,,,yes,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10038926327,POINT (13.5495914 52.5500147),recycling,2024-12-16,,,container,,,,,,,yes,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10039062109,POINT (13.555709 52.5570105),recycling,,,,container,,,,,,,yes,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10039603119,POINT (13.3507239 52.5202768),recycling,,Deutsches Rotes Kreuz,,container,Deutsches Rotes Kreuz,Q694104,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10040314099,POINT (13.3366565 52.4592826),recycling,2025-04-06,Cavuslar,,container,,,,,,,yes,,,,,,,,yes,,,,24/7,,,,,,,,,,,,,,,,,,,,,,,,,,,,info@cavtex.de,+49 157 56 23 34 71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10041233928,POINT (13.4887275 52.5403451),recycling,,CAVTEX / www.cavtex.de,,container,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10042261441,POINT (13.5002758 52.5462362),recycling,,,,container,,,,,,,yes,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10042425910,POINT (13.4958854 52.5466772),recycling,,,,container,,,,,,,yes,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10044165690,POINT (13.493661 52.5459077),recycling,,Textil-Recycling Nord,,container,,,,,,,yes,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10044165697,POINT (13.4940699 52.5453035),recycling,,GAK Textilrecycling,,container,,,,,,,yes,,,,,,,,yes,,,,,Q131441285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10044647335,POINT (13.3964514 52.4995096),recycling,,,yes,container,,,,2022-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10046278907,POINT (13.5181977 52.557563),recycling,,,yes,container,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10046288968,POINT (13.5135165 52.5617392),recycling,,,yes,container,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10046387312,POINT (13.5015739 52.5719431),recycling,,,yes,container,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10046387313,POINT (13.5015079 52.5719084),recycling,,,,container,,,,,,,yes,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10047213991,POINT (13.509595 52.5698006),recycling,,,yes,container,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10047214281,POINT (13.5201083 52.5704282),recycling,,Berliner Obdachlosenhilfe,,container,,,,,,,yes,,,,,,,,yes,,,,24/7,,Altkleider,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10047395144,POINT (13.5239722 52.5654858),recycling,,,yes,container,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10047395145,POINT (13.5238049 52.5653118),recycling,,,,container,,,,,,,yes,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10047558032,POINT (13.5277805 52.5676845),recycling,2025-11-24,,,container,,,,,,,yes,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10048478500,POINT (13.5502102 52.5681477),recycling,,Deutsches Rotes Kreuz,,container,Deutsches Rotes Kreuz,Q694104,,,,,yes,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10048478509,POINT (13.5540663 52.5661944),recycling,,,yes,container,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10048478513,POINT (13.5541555 52.5664302),recycling,,Deutsches Rotes Kreuz,,container,Deutsches Rotes Kreuz,Q694104,,,,,yes,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10050471639,POINT (13.5616885 52.5596935),recycling,,,,container,,,,,,,yes,,,,,,,,,,,,24/7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10052675443,POINT (13.6207618 52.5019778),recycling,,,,container,,,,,,,yes,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
