,detail_url,name,type,price_euro,number_of_rooms,surface_m2,floor,street,house_number,postal_code,first_tenant,address,latitude,longitude,geometry,neighborhood_id,neighborhood,district,district_id,id
2699,https://www.immowelt.de/expose/c1c8602e-db89-4d77-b6ea-380566856bb4,Wohnung zur Miete Tauschwohnung 986 € 2 Zimmer 58 m² 4. Geschoss Mariendorf Berlin 12249,Wohnung,986.0,2.0,58.0,4,,,12249,no,", 12249 Mariendorf Berlin",52.4384763,13.3741885,POINT (13.3741885 52.4384763),0704,Mariendorf,Tempelhof-Schöneberg,11007007,20260206_11563
2701,https://www.immowelt.de/expose/2ff438f5-54d8-4e22-84c7-cd96f358a550,Wohnung zur Miete Tauschwohnung 390 € 1 Zimmer 39 m² 3. Geschoss Mitte Berlin 13357,Wohnung,390.0,1.0,39.0,3,,,13357,no,", 13357 Mitte Berlin",52.5495122,13.384978,POINT (13.384978 52.5495122),0106,Gesundbrunnen,Mitte,11001001,20260206_11564
2702,https://www.immowelt.de/expose/63d76cf3-7f4e-4a75-98eb-5feb4825e3d5,Wohnung zur Miete Tauschwohnung 1.200 € 3 Zimmer 84 m² Müggelheim Berlin 12589,Wohnung,1200.0,3.0,84.0,,,,12589,no,", 12589 Müggelheim Berlin",52.4255903,13.6891214,POINT (13.6891214 52.4255903),0914,Müggelheim,Treptow-Köpenick,11009009,20260206_11565
2703,https://www.immowelt.de/expose/1e12ff87-3675-4ff4-902d-a6c1c133189d,Wohnung zur Miete Tauschwohnung 1.390 € 3 Zimmer 85 m² EG Müggelheim Berlin 12589,Wohnung,1390.0,3.0,85.0,0,,,12589,no,", 12589 Müggelheim Berlin",52.4255903,13.6891214,POINT (13.6891214 52.4255903),0914,Müggelheim,Treptow-Köpenick,11009009,20260206_11566
2704,https://www.immowelt.de/expose/b1e04b2d-c39d-4127-9f9f-1165e1b51de6,"Wohnung zur Miete nur mit Wohnberechtigungsschein Tauschwohnung 505 € 2,5 Zimmer 67 m² 2. Geschoss Französisch Buchholz Berlin 10409",Wohnung,505.0,2.5,67.0,2,,,10409,no,", 10409 Buchholz Berlin",52.6105131,13.4281104,POINT (13.4281104 52.6105131),0310,Französisch Buchholz,Pankow,11003003,20260206_11567
2705,https://www.immowelt.de/expose/49e30c1e-0fe0-47af-b41d-66739f237ac7,Wohnung zur Miete Tauschwohnung 750 € 2 Zimmer 65 m² EG Friedrichshain Berlin 10245,Wohnung,750.0,2.0,65.0,0,,,10245,no,", 10245 Friedrichshain Berlin",52.5003987,13.4578943,POINT (13.4578943 52.5003987),0201,Friedrichshain,Friedrichshain-Kreuzberg,11002002,20260206_11568
2706,https://www.immowelt.de/expose/8301bf91-c990-47a9-bf98-7f4089b1ef2a,"Wohnung zur Miete 770 € 2 Zimmer 48,1 m² frei ab sofort Rummelsburger Straße 30 Friedrichsfelde Berlin 10315",Wohnung,770.0,2.0,48.1,,Rummelsburger Straße,30,10315,no,"Rummelsburger Straße 30, 10315 Friedrichsfelde Berlin",52.5032229,13.5081178,POINT (13.5081178 52.5032229),1101,Friedrichsfelde,Lichtenberg,11011011,20260206_11569
2707,https://www.immowelt.de/expose/b8784804-4405-4888-9759-7849aba74ee8,Wohnung zur Miete Tauschwohnung 1.600 € 4 Zimmer 84 m² 4. Geschoss Spandau Berlin 14052,Wohnung,1600.0,4.0,84.0,4,,,14052,no,", 14052 Spandau Berlin",52.5260084,13.2398972,POINT (13.2398972 52.5260084),0501,Spandau,Spandau,11005005,20260206_11570
2708,https://www.immowelt.de/expose/3db5da3a-00cf-4bd6-a7cf-60fbcda3b49a,Wohnung zur Miete Tauschwohnung 960 € 3 Zimmer 75 m² 1. Geschoss Köpenick Berlin 12555,Wohnung,960.0,3.0,75.0,1,,,12555,no,", 12555 Köpenick Berlin",52.4606337,13.5777707,POINT (13.5777707 52.4606337),0910,Köpenick,Treptow-Köpenick,11009009,20260206_11571
2709,https://www.immowelt.de/expose/29533a08-1f6b-41e6-8905-b475f889f188,Wohnung zur Miete Tauschwohnung 376 € 2 Zimmer 57 m² 7. Geschoss Köpenick Berlin 12559,Wohnung,376.0,2.0,57.0,7,,,12559,no,", 12559 Köpenick Berlin",52.4150356,13.671138,POINT (13.671138 52.4150356),0914,Müggelheim,Treptow-Köpenick,11009009,20260206_11572
2710,https://www.immowelt.de/expose/6b659546-b73c-4128-971d-7b0219ae8cd5,Wohnung zur Miete Tauschwohnung 680 € 3 Zimmer 55 m² 2. Geschoss Müggelheim Berlin 12437,Wohnung,680.0,3.0,55.0,2,,,12437,no,", 12437 Müggelheim Berlin",52.4129665,13.6643488,POINT (13.6643488 52.4129665),0914,Müggelheim,Treptow-Köpenick,11009009,20260206_11573
2712,https://www.immowelt.de/expose/f9c3d3ef-42c3-4c25-a2c3-46c7a164b923,Wohnung zur Miete Tauschwohnung 490 € 2 Zimmer 50 m² 1. Geschoss Prenzlauer Berg Berlin 10409,Wohnung,490.0,2.0,50.0,1,,,10409,no,", 10409 Berg Berlin",52.5442317,13.4420813,POINT (13.4420813 52.5442317),0301,Prenzlauer Berg,Pankow,11003003,20260206_11574
2713,https://www.immowelt.de/expose/c86b4fb0-10da-43b2-97ab-ac07ec6feb10,Wohnung zur Miete Tauschwohnung 900 € 2 Zimmer 65 m² 1. Geschoss Charlottenburg Berlin 10587,Wohnung,900.0,2.0,65.0,1,,,10587,no,", 10587 Charlottenburg Berlin",52.5179717,13.3188456,POINT (13.3188456 52.5179717),0401,Charlottenburg,Charlottenburg-Wilmersdorf,11004004,20260206_11575
2714,https://www.immowelt.de/expose/c4599bcc-d352-47a7-b692-aaa11d3969db,Wohnung zur Miete Tauschwohnung 1.500 € 3 Zimmer 100 m² 4. Geschoss Prenzlauer Berg Berlin 10439,Wohnung,1500.0,3.0,100.0,4,,,10439,no,", 10439 Berg Berlin",52.551628,13.4080206,POINT (13.4080206 52.551628),0301,Prenzlauer Berg,Pankow,11003003,20260206_11576
2715,https://www.immowelt.de/expose/744416b5-b944-4d25-8b94-1b07be136475,Wohnung zur Miete Tauschwohnung 850 € 2 Zimmer 61 m² 2. Geschoss Kreuzberg Berlin 10247,Wohnung,850.0,2.0,61.0,2,,,10247,no,", 10247 Kreuzberg Berlin",52.5157448,13.4651279,POINT (13.4651279 52.5157448),0201,Friedrichshain,Friedrichshain-Kreuzberg,11002002,20260206_11577
2716,https://www.immowelt.de/expose/a1fd8de1-8b75-4cfd-aecd-6c262183ac6f,Wohnung zur Miete Tauschwohnung 700 € 2 Zimmer 72 m² 3. Geschoss Friedenau Berlin 12161,Wohnung,700.0,2.0,72.0,3,,,12161,no,", 12161 Friedenau Berlin",52.4706769,13.3260618,POINT (13.3260618 52.4706769),0702,Friedenau,Tempelhof-Schöneberg,11007007,20260206_11578
2717,https://www.immowelt.de/expose/07a97bea-2b00-4680-beb1-33cdb23f586e,Wohnung zur Miete Tauschwohnung 1.050 € 3 Zimmer 93 m² 2. Geschoss Westend Berlin 10629,Wohnung,1050.0,3.0,93.0,2,,,10629,no,", 10629 Westend Berlin",52.5133213,13.2556663,POINT (13.2556663 52.5133213),0405,Westend,Charlottenburg-Wilmersdorf,11004004,20260206_11579
2718,https://www.immowelt.de/expose/5de173e0-939f-4530-a903-82a95447fff9,Wohnung zur Miete Tauschwohnung 750 € 2 Zimmer 62 m² 4. Geschoss Mitte Berlin 10551,Wohnung,750.0,2.0,62.0,4,,,10551,no,", 10551 Mitte Berlin",52.5309135,13.3364472,POINT (13.3364472 52.5309135),0102,Moabit,Mitte,11001001,20260206_11580
2719,https://www.immowelt.de/expose/ffd6fed5-36b4-45dd-810a-cca360ed569a,Wohnung zur Miete Tauschwohnung 620 € 2 Zimmer 50 m² Mitte Berlin 13353,Wohnung,620.0,2.0,50.0,,,,13353,no,", 13353 Mitte Berlin",52.5427825,13.3503976,POINT (13.3503976 52.5427825),0105,Wedding,Mitte,11001001,20260206_11581
2720,https://www.immowelt.de/expose/2e3e8f02-b9ca-43f2-8770-9e6491bdfb5b,Wohnung zur Miete Tauschwohnung 635 € 2 Zimmer 40 m² 2. Geschoss Friedrichsfelde Berlin 10315,Wohnung,635.0,2.0,40.0,2,,,10315,no,", 10315 Friedrichsfelde Berlin",52.5029358,13.5205456,POINT (13.5205456 52.5029358),1101,Friedrichsfelde,Lichtenberg,11011011,20260206_11582
2721,https://www.immowelt.de/expose/1df2d4de-d460-4949-866e-da4a05b354cb,Studio zur Miete Tauschwohnung 430 € 1 Zimmer 32 m² EG Zehlendorf Berlin 14165,Studio,430.0,1.0,32.0,0,,,14165,no,", 14165 Zehlendorf Berlin",52.4173942,13.2559391,POINT (13.2559391 52.4173942),0604,Zehlendorf,Steglitz-Zehlendorf,11006006,20260206_11583
2722,https://www.immowelt.de/expose/1afe7991-634f-48ac-9be3-abf8190d3b92,Wohnung zur Miete Tauschwohnung 780 € 3 Zimmer 73 m² 2. Geschoss Mariendorf Berlin 12105,Wohnung,780.0,3.0,73.0,2,,,12105,no,", 12105 Mariendorf Berlin",52.4484553,13.3722304,POINT (13.3722304 52.4484553),0704,Mariendorf,Tempelhof-Schöneberg,11007007,20260206_11584
2723,https://www.immowelt.de/expose/606ad305-f94f-4932-8a2b-90a358dd4dd9,Wohnung zur Miete Tauschwohnung 750 € 2 Zimmer 50 m² 6. Geschoss Westend Berlin 10825,Wohnung,750.0,2.0,50.0,6,,,10825,no,", 10825 Westend Berlin",52.5133213,13.2556663,POINT (13.2556663 52.5133213),0405,Westend,Charlottenburg-Wilmersdorf,11004004,20260206_11585
2724,https://www.immowelt.de/expose/99226c7f-f158-4a69-9463-7f48619f000c,Wohnung zur Miete Tauschwohnung 1.100 € 2 Zimmer 52 m² Mitte Berlin 10435,Wohnung,1100.0,2.0,52.0,,,,10435,no,", 10435 Mitte Berlin",52.5363614,13.3995255,POINT (13.3995255 52.5363614),0101,Mitte,Mitte,11001001,20260206_11586
2725,https://www.immowelt.de/expose/df95396b-1c91-4726-a644-87ba0d8b6855,Studio zur Miete Tauschwohnung 320 € 1 Zimmer 32 m² 3. Geschoss Spandau Berlin 13587,Studio,320.0,1.0,32.0,3,,,13587,no,", 13587 Spandau Berlin",52.5751565,13.1876252,POINT (13.1876252 52.5751565),0507,Hakenfelde,Spandau,11005005,20260206_11587
2726,https://www.immowelt.de/expose/8b3a47ad-f71b-4994-a818-b5f916d5b2d1,Wohnung zur Miete Tauschwohnung 465 € 2 Zimmer 68 m² Kaulsdorf Berlin 12681,Wohnung,465.0,2.0,68.0,,,,12681,no,", 12681 Kaulsdorf Berlin",52.5101316,13.5809901,POINT (13.5809901 52.5101316),1003,Kaulsdorf,Marzahn-Hellersdorf,11010010,20260206_11588
2727,https://www.immowelt.de/expose/2fa495ab-5830-46bc-9d17-76fbe079e589,Wohnung zur Miete Tauschwohnung 970 € 2 Zimmer 71 m² 2. Geschoss Friedrichshain Berlin 10245,Wohnung,970.0,2.0,71.0,2,,,10245,no,", 10245 Friedrichshain Berlin",52.5003987,13.4578943,POINT (13.4578943 52.5003987),0201,Friedrichshain,Friedrichshain-Kreuzberg,11002002,20260206_11589
2728,https://www.immowelt.de/expose/bf3f7501-cd75-4984-89e5-70655b5a8964,Wohnung zur Miete 1.958 € 4 Zimmer 89 m² 1. Geschoss frei ab sofort Französisch Buchholz Berlin 13127,Wohnung,1958.0,4.0,89.0,1,,,13127,no,", 13127 Buchholz Berlin",52.6156717,13.4307508,POINT (13.4307508 52.6156717),0310,Französisch Buchholz,Pankow,11003003,20260206_11590
2730,https://www.immowelt.de/expose/545cb077-6669-4b13-b5f1-0404af5b870c,"Wohnung zur Miete Tauschwohnung 884 € 3,5 Zimmer 84 m² 3. Geschoss Westend Berlin 14059",Wohnung,884.0,3.5,84.0,3,,,14059,no,", 14059 Westend Berlin",52.5206596,13.2775493,POINT (13.2775493 52.5206596),0405,Westend,Charlottenburg-Wilmersdorf,11004004,20260206_11591
2731,https://www.immowelt.de/expose/38ae58be-6f20-47cf-8c2a-a7d9e2905117,"Wohnung zur Miete Tauschwohnung 494 € 2 Zimmer 49,4 m² 5. Geschoss Mitte Berlin 10559",Wohnung,494.0,2.0,49.4,5,,,10559,no,", 10559 Mitte Berlin",52.5296947,13.3491526,POINT (13.3491526 52.5296947),0102,Moabit,Mitte,11001001,20260206_11592
2732,https://www.immowelt.de/expose/f79eb352-c1f4-45fe-a648-63f9b185a207,Wohnung zur Miete Tauschwohnung 500 € 2 Zimmer 64 m² 1. Geschoss Oberschöneweide Berlin 12459,Wohnung,500.0,2.0,64.0,1,,,12459,no,", 12459 Oberschöneweide Berlin",52.468305,13.5147534,POINT (13.5147534 52.468305),0909,Oberschöneweide,Treptow-Köpenick,11009009,20260206_11593
2733,https://www.immowelt.de/expose/3c21b8c7-318b-47d7-9161-95498392cc03,Studio zur Miete Tauschwohnung 260 € 1 Zimmer 37 m² 3. Geschoss Friedrichshagen Berlin 12587,Studio,260.0,1.0,37.0,3,,,12587,no,", 12587 Friedrichshagen Berlin",52.4579495,13.6311821,POINT (13.6311821 52.4579495),0911,Friedrichshagen,Treptow-Köpenick,11009009,20260206_11594
2734,https://www.immowelt.de/expose/4cc19695-6732-43e9-9e79-1cb645d5b07c,"Wohnung zur Miete Tauschwohnung 891 € 3,5 Zimmer 99 m² 3. Geschoss Zehlendorf Berlin 12247",Wohnung,891.0,3.5,99.0,3,,,12247,no,", 12247 Zehlendorf Berlin",52.4388914,13.3477064,POINT (13.3477064 52.4388914),0603,Lankwitz,Steglitz-Zehlendorf,11006006,20260206_11595
2736,https://www.immowelt.de/expose/eff3b23e-b8e3-4972-b14d-cbba42729ba7,Studio zur Miete Tauschwohnung 1.500 € 2 Zimmer 79 m² 4. Geschoss Neukölln Berlin 12055,Studio,1500.0,2.0,79.0,4,,,12055,no,", 12055 Neukölln Berlin",52.4718598,13.447444,POINT (13.447444 52.4718598),0801,Neukölln,Neukölln,11008008,20260206_11596
2737,https://www.immowelt.de/expose/33956787-632a-4205-9d67-f92f5346c40b,Wohnung zur Miete Tauschwohnung 405 € 2 Zimmer 57 m² 4. Geschoss Neukölln Berlin 12059,Wohnung,405.0,2.0,57.0,4,,,12059,no,", 12059 Neukölln Berlin",52.4788056,13.451539,POINT (13.451539 52.4788056),0801,Neukölln,Neukölln,11008008,20260206_11597
2738,https://www.immowelt.de/expose/050bd226-d901-45bc-970f-07d762db30e3,Wohnung zur Miete Tauschwohnung 630 € 3 Zimmer 78 m² 2. Geschoss Kreuzberg Berlin 10999,Wohnung,630.0,3.0,78.0,2,,,10999,no,", 10999 Kreuzberg Berlin",52.4976589,13.4231017,POINT (13.4231017 52.4976589),0202,Kreuzberg,Friedrichshain-Kreuzberg,11002002,20260206_11598
2739,https://www.immowelt.de/expose/72881cf5-3087-4568-b451-632b0b3120f3,Wohnung zur Miete Tauschwohnung 865 € 2 Zimmer 68 m² 1. Geschoss Charlottenburg Berlin 10589,Wohnung,865.0,2.0,68.0,1,,,10589,no,", 10589 Charlottenburg Berlin",52.5277092,13.305226,POINT (13.305226 52.5277092),0401,Charlottenburg,Charlottenburg-Wilmersdorf,11004004,20260206_11599
2740,https://www.immowelt.de/expose/f63abb8b-5b06-40ed-a3b4-515f2a92a0d2,Wohnung zur Miete Tauschwohnung 950 € 3 Zimmer 85 m² 3. Geschoss Westend Berlin 14057,Wohnung,950.0,3.0,85.0,3,,,14057,no,", 14057 Westend Berlin",52.5050275,13.2781397,POINT (13.2781397 52.5050275),0405,Westend,Charlottenburg-Wilmersdorf,11004004,20260206_11600
2741,https://www.immowelt.de/expose/216d4a41-e91b-4a2d-abaa-884e4d13329b,Wohnung zur Miete Tauschwohnung 558 € 2 Zimmer 50 m² 3. Geschoss Mitte Berlin 13355,Wohnung,558.0,2.0,50.0,3,,,13355,no,", 13355 Mitte Berlin",52.5410841,13.389616,POINT (13.389616 52.5410841),0106,Gesundbrunnen,Mitte,11001001,20260206_11601
2743,https://www.immowelt.de/expose/6bbde036-e960-4b10-aa38-6aed32fc9007,Studio zur Miete Tauschwohnung 680 € 3 Zimmer 76 m² 3. Geschoss Schöneberg Berlin 12157,Studio,680.0,3.0,76.0,3,,,12157,no,", 12157 Schöneberg Berlin",52.4653518,13.3451945,POINT (13.3451945 52.4653518),0701,Schöneberg,Tempelhof-Schöneberg,11007007,20260206_11602
2744,https://www.immowelt.de/expose/266y4st2m5b1,"Wohnung zur Miete Tauschwohnung 550 € 1,5 Zimmer 50 m² 1. Geschoss Prenzlauer Berg Berlin 10405",Wohnung,550.0,1.5,50.0,1,,,10405,no,", 10405 Berg Berlin",52.5355509,13.4256888,POINT (13.4256888 52.5355509),0301,Prenzlauer Berg,Pankow,11003003,20260206_11603
2746,https://www.immowelt.de/expose/748b4a68-f450-4cbb-9cf4-1d16a70c7cfb,Studio zur Miete 1.095 € 1 Zimmer 26 m² Geschoss 2/4 frei ab 01.03.2026 Methfesselstraße 43 Kreuzberg Berlin 10965,Studio,1095.0,1.0,26.0,,Methfesselstraße,43,10965,no,"Methfesselstraße 43, 10965 Kreuzberg Berlin",52.4860581,13.3834973,POINT (13.3834973 52.4860581),0202,Kreuzberg,Friedrichshain-Kreuzberg,11002002,20260206_11604
2747,https://www.immowelt.de/expose/49a64d85-68fb-461c-a0b6-d55c09289a36,Terrassenwohnung zur Miete 730 € 2 Zimmer 20 m² Geschoss 4/5 frei ab sofort Neukölln Berlin 12053,Terrassenwohnung,730.0,2.0,20.0,,,,12053,no,", 12053 Neukölln Berlin",52.4775104,13.4322817,POINT (13.4322817 52.4775104),0801,Neukölln,Neukölln,11008008,20260206_11605
2748,https://www.immowelt.de/expose/7005a402-c9e6-464b-a3e3-f52af5b73f14,"Wohnung zur Miete 1.275 € 2 Zimmer 63,7 m² 2. Geschoss frei ab sofort In den Alboingärten 1712103 Schöneberg Berlin 12103",Wohnung,1275.0,2.0,63.7,2,,,12103,no,", 12103 Schöneberg Berlin",52.4635331,13.3731765,POINT (13.3731765 52.4635331),0703,Tempelhof,Tempelhof-Schöneberg,11007007,20260206_11606
2749,https://www.immowelt.de/expose/0a9f4702-5330-4d7b-8219-6a8e521db57c,Wohnung zur Miete Tauschwohnung 660 € 3 Zimmer 75 m² Mitte Berlin 10551,Wohnung,660.0,3.0,75.0,,,,10551,no,", 10551 Mitte Berlin",52.5309135,13.3364472,POINT (13.3364472 52.5309135),0102,Moabit,Mitte,11001001,20260206_11607
2750,https://www.immowelt.de/expose/ecd964d2-61bf-4ef4-9a6e-613a5ffc4e3a,"Wohnung zur Miete 1.701 € 2 Zimmer 77,3 m² 3. Geschoss Steglitz Berlin 12163",Wohnung,1701.0,2.0,77.3,3,,,12163,no,", 12163 Steglitz Berlin",52.4620043,13.317586,POINT (13.317586 52.4620043),0601,Steglitz,Steglitz-Zehlendorf,11006006,20260206_11608
2751,https://www.immowelt.de/expose/a1b87eb7-b272-4f48-b4e7-35d8e454670c,"Wohnung zur Miete 2.380 € 4 Zimmer 128,7 m² 4. Geschoss frei ab sofort Kladow Berlin 14089",Wohnung,2380.0,4.0,128.7,4,,,14089,no,", 14089 Kladow Berlin",52.4708726,13.1515277,POINT (13.1515277 52.4708726),0506,Kladow,Spandau,11005005,20260206_11609
2752,https://www.immowelt.de/expose/78c078fd-bdd2-406c-a5fd-85ed72127530,"Studio zur Miete 1.095 € 1 Zimmer 45,6 m² 3. Geschoss frei ab sofort Schöneberg Berlin 10827",Studio,1095.0,1.0,45.6,3,,,10827,no,", 10827 Schöneberg Berlin",52.4836896,13.3528221,POINT (13.3528221 52.4836896),0701,Schöneberg,Tempelhof-Schöneberg,11007007,20260206_11610
2753,https://www.immowelt.de/expose/c0534062-a587-4406-b44a-3523eb42c7b6,Studio zur Miete 1.300 € 1 Zimmer 30 m² frei ab sofort Prenzlauer Berg Berlin 10437,Studio,1300.0,1.0,30.0,,,,10437,no,", 10437 Berg Berlin",52.5461984,13.4109651,POINT (13.4109651 52.5461984),0301,Prenzlauer Berg,Pankow,11003003,20260206_11611
2755,https://www.immowelt.de/expose/ab5ffbfa-cb98-4edb-8279-7e27218e7b41,"Studio zur Miete Tauschwohnung 960 € 2,5 Zimmer 68 m² 4. Geschoss Mitte Berlin 10119",Studio,960.0,2.5,68.0,4,,,10119,no,", 10119 Mitte Berlin",52.5301255,13.4055082,POINT (13.4055082 52.5301255),0101,Mitte,Mitte,11001001,20260206_11612
2757,https://www.immowelt.de/expose/4ea61463-b8e0-4524-8f71-92d0ac219b2c,Studio zur Miete Tauschwohnung 556 € 2 Zimmer 72 m² 3. Geschoss Weißensee Berlin 13088,Studio,556.0,2.0,72.0,3,,,13088,no,", 13088 Weißensee Berlin",52.559548,13.4773241,POINT (13.4773241 52.559548),0302,Weißensee,Pankow,11003003,20260206_11613
2759,https://www.immowelt.de/expose/2a7e0bed-a695-48a6-9b23-7512b296e2aa,Studio zur Miete Tauschwohnung 550 € 2 Zimmer 56 m² 4. Geschoss Kreuzberg Berlin 10965,Studio,550.0,2.0,56.0,4,,,10965,no,", 10965 Kreuzberg Berlin",52.4868877,13.3865743,POINT (13.3865743 52.4868877),0202,Kreuzberg,Friedrichshain-Kreuzberg,11002002,20260206_11614
2761,https://www.immowelt.de/expose/643ba196-2339-42bd-93ca-3b4b9861412f,Studio zur Miete Tauschwohnung 400 € 3 Zimmer 55 m² 4. Geschoss Friedrichshain Berlin 10249,Studio,400.0,3.0,55.0,4,,,10249,no,", 10249 Friedrichshain Berlin",52.5238116,13.4429595,POINT (13.4429595 52.5238116),0201,Friedrichshain,Friedrichshain-Kreuzberg,11002002,20260206_11615
2763,https://www.immowelt.de/expose/1b53a9c7-1640-4206-892f-5f124ee68e99,Studio zur Miete Tauschwohnung 889 € 3 Zimmer 76 m² 4. Geschoss Niederschönhausen Berlin 13156,Studio,889.0,3.0,76.0,4,,,13156,no,", 13156 Niederschönhausen Berlin",52.5814116,13.3995326,POINT (13.3995326 52.5814116),0311,Niederschönhausen,Pankow,11003003,20260206_11616
2765,https://www.immowelt.de/expose/c7f0bc3a-3a4b-4801-904c-1eae5103a201,Studio zur Miete Tauschwohnung 350 € 2 Zimmer 47 m² 1. Geschoss Lichtenberg Berlin 10365,Studio,350.0,2.0,47.0,1,,,10365,no,", 10365 Lichtenberg Berlin",52.5205713,13.4968097,POINT (13.4968097 52.5205713),1103,Lichtenberg,Lichtenberg,11011011,20260206_11617
2767,https://www.immowelt.de/expose/a06d6a87-69eb-4f17-b4ae-83a301b72d76,Studio zur Miete Tauschwohnung 470 € 1 Zimmer 44 m² 2. Geschoss Neukölln Berlin 12051,Studio,470.0,1.0,44.0,2,,,12051,no,", 12051 Neukölln Berlin",52.4666256,13.4291505,POINT (13.4291505 52.4666256),0801,Neukölln,Neukölln,11008008,20260206_11618
2770,https://www.immowelt.de/expose/2f5d9aaa-a281-44bc-bbba-9a1c0f6b48a7,Studio zur Miete Tauschwohnung 440 € 2 Zimmer 60 m² 2. Geschoss Friedrichshain Berlin 10249,Studio,440.0,2.0,60.0,2,,,10249,no,", 10249 Friedrichshain Berlin",52.5238116,13.4429595,POINT (13.4429595 52.5238116),0201,Friedrichshain,Friedrichshain-Kreuzberg,11002002,20260206_11619
2772,https://www.immowelt.de/expose/52f56bb4-edaf-45ca-bb58-48c50ea7c552,Studio zur Miete Tauschwohnung 496 € 2 Zimmer 75 m² 1. Geschoss Kreuzberg Berlin 10997,Studio,496.0,2.0,75.0,1,,,10997,no,", 10997 Kreuzberg Berlin",52.5013525,13.4330798,POINT (13.4330798 52.5013525),0202,Kreuzberg,Friedrichshain-Kreuzberg,11002002,20260206_11620
2774,https://www.immowelt.de/expose/068f6b13-a96e-46c2-99d5-3bf83bd5dcca,Studio zur Miete Tauschwohnung 580 € 2 Zimmer 60 m² 4. Geschoss Neukölln Berlin 12053,Studio,580.0,2.0,60.0,4,,,12053,no,", 12053 Neukölln Berlin",52.4775104,13.4322817,POINT (13.4322817 52.4775104),0801,Neukölln,Neukölln,11008008,20260206_11621
2776,https://www.immowelt.de/expose/7ef940a1-8163-4288-a51d-14de42804f47,Studio zur Miete Tauschwohnung 733 € 4 Zimmer 106 m² 3. Geschoss Kreuzberg Berlin 10969,Studio,733.0,4.0,106.0,3,,,10969,no,", 10969 Kreuzberg Berlin",52.5023538,13.4023459,POINT (13.4023459 52.5023538),0202,Kreuzberg,Friedrichshain-Kreuzberg,11002002,20260206_11622
2778,https://www.immowelt.de/expose/19cbd554-f8a9-4bb7-9985-7d06f0c49b7a,Studio zur Miete Tauschwohnung 680 € 2 Zimmer 55 m² 2. Geschoss Gesundbrunnen Berlin 13359,Studio,680.0,2.0,55.0,2,,,13359,no,", 13359 Gesundbrunnen Berlin",52.5598732,13.3850984,POINT (13.3850984 52.5598732),0106,Gesundbrunnen,Mitte,11001001,20260206_11623
2780,https://www.immowelt.de/expose/92e38a4d-356a-472b-a359-3ffa65d4a09e,Studio zur Miete Tauschwohnung 900 € 3 Zimmer 80 m² 1. Geschoss Lichtenberg Berlin 10317,Studio,900.0,3.0,80.0,1,,,10317,no,", 10317 Lichtenberg Berlin",52.4986204,13.4838382,POINT (13.4838382 52.4986204),1112,Rummelsburg,Lichtenberg,11011011,20260206_11624
2782,https://www.immowelt.de/expose/872116dd-8ae9-48f8-a183-744e3306c6de,Studio zur Miete Tauschwohnung 845 € 2 Zimmer 75 m² 2. Geschoss Prenzlauer Berg Berlin 10409,Studio,845.0,2.0,75.0,2,,,10409,no,", 10409 Berg Berlin",52.5442317,13.4420813,POINT (13.4420813 52.5442317),0301,Prenzlauer Berg,Pankow,11003003,20260206_11625
2785,https://www.immowelt.de/expose/2a39e70b-4412-47af-a085-03948add5f42,Studio zur Miete Tauschwohnung 556 € 2 Zimmer 54 m² 1. Geschoss Friedenau Berlin-12159 12159,Studio,556.0,2.0,54.0,1,,,12159,no,", 12159 Friedenau Berlin-12159",52.4712946,13.3323637,POINT (13.3323637 52.4712946),0702,Friedenau,Tempelhof-Schöneberg,11007007,20260206_11626
